task,holdout_family,repeat,seed,split_hash,policy,epsilon,n_train,n_calibration,n_ood,policy_constructed,threshold,calibration_coverage,calibration_mae,calibration_mae_ucb95,ood_mae_all,ood_coverage,ood_retained_mae,risk_violation,ood_spearman,calibration_aurc,ood_aurc
expt_gap,chalcogenide,5,20260729,31bb5a7b5243bd63,equal_rank_hybrid,0.5,2548,637,1419,True,0.7056514913657771,0.8791208791208791,0.4276739892709984,0.4832404415593973,0.8478880020370526,0.23960535588442566,0.8580033048357069,0.35800330483570686,-0.09869244264545406,0.2489074939874542,0.8339160472934568
expt_gap,chalcogenide,6,20260730,31bb5a7b5243bd63,ensemble_std,0.5,2548,637,1419,True,0.7524870489117323,0.9591836734693877,0.4298746140104248,0.47353814783326953,0.8408850591479721,0.9992952783650458,0.8405185373866754,0.34051853738667537,-0.18906691336649664,0.13684532254866488,0.9898135851159973
expt_gap,chalcogenide,6,20260730,31bb5a7b5243bd63,descriptor_distance,0.5,2548,637,1419,False,,0.0,,,0.8408850591479721,0.0,,,-0.015496216958779603,0.5462616951002708,0.7877344143950031
expt_gap,chalcogenide,6,20260730,31bb5a7b5243bd63,equal_rank_hybrid,0.5,2548,637,1419,True,0.8171114599686028,0.9591836734693877,0.44334583094759744,0.4987507283738891,0.8408850591479721,0.5968992248062015,0.938753369482381,0.438753369482381,-0.0934195589116699,0.25082714977768267,0.8392893284603683
expt_gap,chalcogenide,7,20260731,31bb5a7b5243bd63,ensemble_std,0.5,2548,637,1419,True,1.070142254370752,0.9795918367346939,0.4459291398809205,0.4919633349990699,0.8136084437456472,0.9992952783650458,0.8137211161193345,0.3137211161193345,-0.010861203974403212,0.12772695440735204,0.7881741122168963
expt_gap,chalcogenide,7,20260731,31bb5a7b5243bd63,descriptor_distance,0.5,2548,637,1419,False,,0.0,,,0.8136084437456472,0.0,,,-0.08813932364269231,0.5741665509322043,0.7927660304424878
expt_gap,chalcogenide,7,20260731,31bb5a7b5243bd63,equal_rank_hybrid,0.5,2548,637,1419,True,0.8076923076923077,0.9591836734693877,0.4479643821612231,0.49351709012160716,0.8136084437456472,0.37914023960535587,0.8586748957348118,0.3586748957348118,-0.07991732699264263,0.2463832056585743,0.7886754455618509
expt_gap,chalcogenide,8,20260732,31bb5a7b5243bd63,ensemble_std,0.5,2548,637,1419,True,2.2317147753310147,1.0,0.4433125333782837,0.49683210223399465,0.819308096864665,1.0,0.819308096864665,0.319308096864665,-0.05307807347127897,0.10230106365158763,0.827928081163923
expt_gap,chalcogenide,8,20260732,31bb5a7b5243bd63,descriptor_distance,0.5,2548,637,1419,True,10.478686525626262,1.0,0.4433125333782837,0.4963761315814301,0.819308096864665,0.9119097956307258,0.8284033963796936,0.3284033963796936,-0.025391672468607594,0.48971089788640654,0.77984769076861
expt_gap,chalcogenide,8,20260732,31bb5a7b5243bd63,equal_rank_hybrid,0.5,2548,637,1419,True,0.9866562009419152,1.0,0.4433125333782837,0.49498776487468893,0.819308096864665,1.0,0.819308096864665,0.319308096864665,-0.01809827981003678,0.18840397467832792,0.7853747114228125
expt_gap,chalcogenide,9,20260733,31bb5a7b5243bd63,ensemble_std,0.5,2548,637,1419,True,0.856297821393661,0.9591836734693877,0.42063950258168065,0.48080221293152714,0.8276460166174392,0.9887244538407329,0.8329943272053864,0.33299432720538635,-0.2185707638232924,0.11575752556300697,0.9348413137305935
expt_gap,chalcogenide,9,20260733,31bb5a7b5243bd63,descriptor_distance,0.5,2548,637,1419,False,,0.0,,,0.8276460166174392,0.0,,,-0.026489109443836496,0.536163945847842,0.786311018485478
expt_gap,chalcogenide,9,20260733,31bb5a7b5243bd63,equal_rank_hybrid,0.5,2548,637,1419,True,0.8218210361067504,0.9591836734693877,0.43591943987786724,0.4902230289230638,0.8276460166174392,0.5560253699788583,0.912401389018974,0.41240138901897405,-0.134709296914113,0.2147017716191918,0.8400162232113279
expt_gap,other,0,20260724,88308b5e12cdd818,ensemble_std,0.5,2569,643,1392,True,0.3887803584017499,0.7589424572317263,0.45769748018049894,0.49660520707609895,0.8539540935423036,0.5502873563218391,0.5914890888628886,0.09148908886288865,0.6246364915831525,0.3630934539162499,0.5294904380552036
expt_gap,other,0,20260724,88308b5e12cdd818,descriptor_distance,0.5,2569,643,1392,True,1.4617381909361424,0.2192846034214619,0.4194869104501205,0.48798210911820583,0.8539540935423036,0.0,,,-0.02636089185272333,0.5490034774650443,0.8635173834437426
expt_gap,other,0,20260724,88308b5e12cdd818,equal_rank_hybrid,0.5,2569,643,1392,True,0.5769828926905132,0.6189735614307932,0.45075585757812864,0.4918237086189183,0.8539540935423036,0.09410919540229885,0.18783954854941498,-0.312160451450585,0.6026844888916598,0.4050258382711136,0.5462323508675575
expt_gap,other,1,20260725,88308b5e12cdd818,ensemble_std,0.5,2570,642,1392,True,0.34490547077605155,0.6993769470404985,0.44934979371519346,0.4933557201209391,0.9191730447780253,0.4640804597701149,0.6154877900891024,0.11548779008910237,0.5565308226858389,0.3716862707197708,0.6171904964587803
expt_gap,other,1,20260725,88308b5e12cdd818,descriptor_distance,0.5,2570,642,1392,True,1.994191441374609,0.2803738317757009,0.4354258260785786,0.4988100321161374,0.9191730447780253,0.0,,,-0.0893494679523355,0.5109452065841649,0.951681565455464
expt_gap,other,1,20260725,88308b5e12cdd818,equal_rank_hybrid,0.5,2570,642,1392,True,0.6121495327102804,0.6588785046728972,0.4457670795009297,0.4929427022391302,0.9191730447780253,0.11997126436781609,0.4612110243797791,-0.03878897562022088,0.5419568446389221,0.3792426117537156,0.6361167661472934
expt_gap,other,2,20260726,88308b5e12cdd818,ensemble_std,0.5,2570,642,1392,True,0.35590572599352494,0.719626168224299,0.4417199601444916,0.48504009085983646,0.8641762188296973,0.5804597701149425,0.6013089821594373,0.10130898215943729,0.645580367905654,0.35495748921030645,0.5014175119441495
expt_gap,other,2,20260726,88308b5e12cdd818,descriptor_distance,0.5,2570,642,1392,True,1.3589915482085304,0.20093457943925233,0.421951923870243,0.49481851138884186,0.8641762188296973,0.0,,,-0.05221652079045385,0.5454369937412257,0.8793978297689324
expt_gap,other,2,20260726,88308b5e12cdd818,equal_rank_hybrid,0.5,2570,642,1392,True,0.6113707165109035,0.6993769470404985,0.4537219584570664,0.49991210842779915,0.8641762188296973,0.11350574712643678,0.16517308054928437,-0.33482691945071563,0.6278681550906418,0.37459410407596744,0.5137263242606018
expt_gap,other,3,20260727,88308b5e12cdd818,ensemble_std,0.5,2569,643,1392,True,0.3085629925243563,0.6796267496111975,0.43839566587643264,0.4891787880898137,0.993257889042481,0.5064655172413793,0.6724076339340328,0.1724076339340328,0.593948761097661,0.3847433633886849,0.6280319948486232
expt_gap,other,3,20260727,88308b5e12cdd818,descriptor_distance,0.5,2569,643,1392,False,,0.0,,,0.993257889042481,0.0,,,0.013657183805044638,0.5169367031764407,0.9569237511947595
expt_gap,other,3,20260727,88308b5e12cdd818,equal_rank_hybrid,0.5,2569,643,1392,True,0.5435458786936236,0.5800933125972006,0.43140044574802955,0.48183102689265767,0.993257889042481,0.05675287356321839,0.18571250944818193,-0.31428749055181804,0.5792060637330703,0.3850831722612909,0.6374112311532278
expt_gap,other,4,20260728,88308b5e12cdd818,ensemble_std,0.5,2570,642,1392,True,0.3536574141883299,0.7398753894080997,0.45370282525703576,0.4933229577976136,0.932257886909136,0.7126436781609196,0.7095584380108739,0.20955843801087393,0.587240641568922,0.3544831965235814,0.5968901872765564
expt_gap,other,4,20260728,88308b5e12cdd818,descriptor_distance,0.5,2570,642,1392,True,2.043893498899983,0.31931464174454827,0.4335132714749732,0.4883831738879847,0.932257886909136,0.0,,,-0.1032497310406767,0.5065711260185712,0.9660304280587492
expt_gap,other,4,20260728,88308b5e12cdd818,equal_rank_hybrid,0.5,2570,642,1392,True,0.5926791277258567,0.6588785046728972,0.45281703667792506,0.4914244662577305,0.932257886909136,0.10632183908045977,0.37639352120419217,-0.12360647879580783,0.5715426480884462,0.37205130040085876,0.6253855305091701
expt_gap,other,5,20260729,88308b5e12cdd818,ensemble_std,0.5,2569,643,1392,True,0.32621865885060664,0.7200622083981337,0.4450916684201608,0.48860357847809754,0.9493561343933746,0.5639367816091954,0.6106653621430347,0.11066536214303468,0.6270537222706342,0.34655343597886934,0.5763767072285974
expt_gap,other,5,20260729,88308b5e12cdd818,descriptor_distance,0.5,2569,643,1392,False,,0.0,,,0.9493561343933746,0.0,,,-0.11343859835353118,0.5453059935727239,0.9908113801189475
expt_gap,other,5,20260729,88308b5e12cdd818,equal_rank_hybrid,0.5,2569,643,1392,True,0.5925349922239502,0.6594090202177294,0.45517203423324076,0.49479547874804053,0.9493561343933746,0.11709770114942529,0.3775801727758438,-0.12241982722415617,0.6050639139252357,0.3874319902254868,0.5911316697175546
expt_gap,other,6,20260730,88308b5e12cdd818,ensemble_std,0.5,2569,643,1392,True,0.2952563957808296,0.6594090202177294,0.44832499505157813,0.495830891640495,0.8306086870565527,0.4827586206896552,0.5954904526394984,0.0954904526394984,0.5680119499567096,0.37203866091304133,0.5630109666222246
expt_gap,other,6,20260730,88308b5e12cdd818,descriptor_distance,0.5,2569,643,1392,True,1.852709757825026,0.25972006220839816,0.4112682009813852,0.47627944427554314,0.8306086870565527,0.0,,,-0.05193269967059747,0.5338447737761818,0.8632488926360049
expt_gap,other,6,20260730,88308b5e12cdd818,equal_rank_hybrid,0.5,2569,643,1392,True,0.5272161741835149,0.5598755832037325,0.447384352794956,0.49878916209629104,0.8306086870565527,0.036637931034482756,0.14953908557673262,-0.3504609144232674,0.5489752633728395,0.3948061683959765,0.5755871401295383
expt_gap,other,7,20260731,88308b5e12cdd818,ensemble_std,0.5,2569,643,1392,True,0.3016315787513991,0.6796267496111975,0.4431652431850485,0.4961419284866007,0.9453470635690093,0.5035919540229885,0.6532493459219693,0.15324934592196926,0.5500667386741241,0.3796559533670184,0.6246247356843357
expt_gap,other,7,20260731,88308b5e12cdd818,descriptor_distance,0.5,2569,643,1392,True,1.6816610993427847,0.23950233281493002,0.42446283353490216,0.4938895899766114,0.9453470635690093,0.0,,,-0.06180257221639187,0.5538167465515537,0.9489334014759105
expt_gap,other,7,20260731,88308b5e12cdd818,equal_rank_hybrid,0.5,2569,643,1392,True,0.5451010886469674,0.5598755832037325,0.44014406333573725,0.4956040973818694,0.9453470635690093,0.034482758620689655,0.10623600910518878,-0.39376399089481123,0.5344729682971545,0.39758802975944785,0.6345441936720577
expt_gap,other,8,20260732,88308b5e12cdd818,ensemble_std,0.5,2570,642,1392,True,0.3343250211936521,0.719626168224299,0.4579376697649372,0.49835239414665006,0.8429268772805735,0.5531609195402298,0.6601948620989666,0.1601948620989666,0.467250050460179,0.4011260058964812,0.6004342403142751
expt_gap,other,8,20260732,88308b5e12cdd818,descriptor_distance,0.5,2570,642,1392,True,2.020177844343958,0.30062305295950154,0.41421222151400017,0.479627620381486,0.8429268772805735,0.0,,,-0.07793279551075975,0.5187954372142872,0.8690566667374416
expt_gap,other,8,20260732,88308b5e12cdd818,equal_rank_hybrid,0.5,2570,642,1392,True,0.5825545171339563,0.6199376947040498,0.4551826745478377,0.49911565687112946,0.8429268772805735,0.09051724137931035,0.3506131439140665,-0.1493868560859335,0.4460935287381999,0.3934451843816509,0.6187871143255913
expt_gap,other,9,20260733,88308b5e12cdd818,ensemble_std,0.5,2570,642,1392,True,0.29484934960003345,0.6588785046728972,0.43968235301885555,0.4914173473952427,0.91955012807388,0.5502873563218391,0.7295804098265469,0.22958040982654693,0.5666605219841242,0.3637071492559164,0.6005105885172051
expt_gap,other,9,20260733,88308b5e12cdd818,descriptor_distance,0.5,2570,642,1392,True,1.3947802611335138,0.20093457943925233,0.4186001878165381,0.4906642054409435,0.91955012807388,0.0,,,-0.0607437433721855,0.5473424648322458,0.9369497544725165
expt_gap,other,9,20260733,88308b5e12cdd818,equal_rank_hybrid,0.5,2570,642,1392,True,0.5560747663551402,0.5794392523364486,0.43560485920196595,0.4859718601149829,0.91955012807388,0.07543103448275862,0.12905523425912713,-0.3709447657408729,0.5416413643808882,0.39495133337685395,0.6129510561499515
expt_gap,oxide,0,20260724,d919ec5f0bf11fe8,ensemble_std,0.5,2811,703,1090,True,2.093306864750777,1.0,0.4214211698234938,0.47523960114430874,1.490381174558739,1.0,1.490381174558739,0.990381174558739,0.4245221744471985,0.13117160971665576,1.1898743008562032
expt_gap,oxide,0,20260724,d919ec5f0bf11fe8,descriptor_distance,0.5,2811,703,1090,True,11.660809280799555,1.0,0.4214211698234938,0.47244744068221295,1.490381174558739,1.0,1.490381174558739,0.990381174558739,-0.055128633052759,0.3898284126876842,1.5140221245113383
expt_gap,oxide,0,20260724,d919ec5f0bf11fe8,equal_rank_hybrid,0.5,2811,703,1090,True,0.9765291607396871,1.0,0.4214211698234938,0.474183879448174,1.490381174558739,1.0,1.490381174558739,0.990381174558739,0.3520432461767266,0.21648772546511907,1.3171156893386904
expt_gap,oxide,1,20260725,d919ec5f0bf11fe8,ensemble_std,0.5,2811,703,1090,True,2.5353480629944847,1.0,0.35924049218440474,0.39638412644111515,1.4826447312697495,1.0,1.4826447312697495,0.9826447312697495,0.470862809124414,0.11311364193080935,1.1196758557529214
expt_gap,oxide,1,20260725,d919ec5f0bf11fe8,descriptor_distance,0.5,2811,703,1090,True,12.722354281315416,1.0,0.35924049218440474,0.40129363897745807,1.4826447312697495,1.0,1.4826447312697495,0.9826447312697495,-0.06941588797943314,0.3540920702777868,1.524563185198069
expt_gap,oxide,1,20260725,d919ec5f0bf11fe8,equal_rank_hybrid,0.5,2811,703,1090,True,0.9900426742532006,1.0,0.3592404921844047,0.4047674290038304,1.4826447312697495,1.0,1.4826447312697495,0.9826447312697495,0.41404346727386954,0.1877016215508611,1.2604706356442894
expt_gap,oxide,2,20260726,d919ec5f0bf11fe8,ensemble_std,0.5,2811,703,1090,True,2.3774701054210885,1.0,0.3640958431293383,0.4026161555656778,1.4915373302766526,1.0,1.4915373302766526,0.9915373302766526,0.4275927373955497,0.10872902328244258,1.1440593199876776
expt_gap,oxide,2,20260726,d919ec5f0bf11fe8,descriptor_distance,0.5,2811,703,1090,True,11.467408662185768,1.0,0.3640958431293383,0.4028859369665766,1.4915373302766526,1.0,1.4915373302766526,0.9915373302766526,-0.10453018596683306,0.36729475690868685,1.5700517235875953
expt_gap,oxide,2,20260726,d919ec5f0bf11fe8,equal_rank_hybrid,0.5,2811,703,1090,True,0.9893314366998578,1.0,0.36409584312933835,0.4020721341858789,1.4915373302766526,1.0,1.4915373302766526,0.9915373302766526,0.3696807579915511,0.19358854385889313,1.2796834644125603
expt_gap,oxide,3,20260727,d919ec5f0bf11fe8,ensemble_std,0.5,2812,702,1090,True,2.1855018854513957,1.0,0.3782569189497446,0.4209090946348089,1.49214737661781,1.0,1.49214737661781,0.9921473766178099,0.5193212246777152,0.11822339220822323,1.0345041072253918
expt_gap,oxide,3,20260727,d919ec5f0bf11fe8,descriptor_distance,0.5,2812,702,1090,True,10.400497127987872,1.0,0.3782569189497446,0.42175766281125626,1.49214737661781,1.0,1.49214737661781,0.9921473766178099,-0.06862892412802857,0.363891114212917,1.5227179039211414
expt_gap,oxide,3,20260727,d919ec5f0bf11fe8,equal_rank_hybrid,0.5,2812,702,1090,True,0.9978632478632479,1.0,0.3782569189497447,0.41958650443745726,1.49214737661781,1.0,1.49214737661781,0.9921473766178099,0.4223794470072532,0.20802892568724685,1.2068036244485547
expt_gap,oxide,4,20260728,d919ec5f0bf11fe8,ensemble_std,0.5,2811,703,1090,True,2.1399636539026474,1.0,0.3674834322712723,0.4068679905927651,1.4983791554231296,1.0,1.4983791554231296,0.9983791554231296,0.4679936389398821,0.10410662330607619,1.103454000105749
expt_gap,oxide,4,20260728,d919ec5f0bf11fe8,descriptor_distance,0.5,2811,703,1090,True,11.363143084104294,1.0,0.36748343227127234,0.40875136251446514,1.4983791554231296,1.0,1.4983791554231296,0.9983791554231296,-0.08728866319059261,0.3542405421641215,1.570218245672268
expt_gap,oxide,4,20260728,d919ec5f0bf11fe8,equal_rank_hybrid,0.5,2811,703,1090,True,0.9957325746799431,1.0,0.3674834322712723,0.4101741644928795,1.4983791554231296,1.0,1.4983791554231296,0.9983791554231296,0.3792697310017067,0.17359722044648696,1.2889346745865025
expt_gap,oxide,5,20260729,d919ec5f0bf11fe8,ensemble_std,0.5,2810,704,1090,True,2.3422630253423904,1.0,0.3928389546913272,0.4304959427333928,1.4668723329932176,1.0,1.4668723329932176,0.9668723329932176,0.4547472342943559,0.1312485116719647,1.0849369157778344
expt_gap,oxide,5,20260729,d919ec5f0bf11fe8,descriptor_distance,0.5,2810,704,1090,True,11.139448735774081,1.0,0.3928389546913273,0.42486589363818744,1.4668723329932176,1.0,1.4668723329932176,0.9668723329932176,-0.05129265627083398,0.39251245899946074,1.4758542377642474
expt_gap,oxide,5,20260729,d919ec5f0bf11fe8,equal_rank_hybrid,0.5,2810,704,1090,True,0.9900568181818181,1.0,0.3928389546913272,0.43363012757618585,1.4668723329932176,1.0,1.4668723329932176,0.9668723329932176,0.38079964093153973,0.21554827440711813,1.2617953549091778
expt_gap,oxide,6,20260730,d919ec5f0bf11fe8,ensemble_std,0.5,2812,702,1090,True,1.953608880890607,1.0,0.3901471544168197,0.43519367808256165,1.487516210305377,1.0,1.487516210305377,0.987516210305377,0.47065800190815077,0.12759135006593758,1.137863836921635
expt_gap,oxide,6,20260730,d919ec5f0bf11fe8,descriptor_distance,0.5,2812,702,1090,True,11.633993948631286,1.0,0.3901471544168197,0.43129930979980613,1.487516210305377,1.0,1.487516210305377,0.987516210305377,-0.07660945457846918,0.39209289049804685,1.539113850233786
expt_gap,oxide,6,20260730,d919ec5f0bf11fe8,equal_rank_hybrid,0.5,2812,702,1090,True,0.9935897435897436,1.0,0.3901471544168197,0.43472483396384176,1.487516210305377,1.0,1.487516210305377,0.987516210305377,0.39706826270098516,0.2216054019551903,1.268164741008505
expt_gap,oxide,7,20260731,d919ec5f0bf11fe8,ensemble_std,0.5,2811,703,1090,True,2.005795507107555,1.0,0.43583110070258585,0.48612757783593136,1.486886637439111,1.0,1.486886637439111,0.986886637439111,0.5044702469557741,0.12098065606806091,1.0729366116121186
expt_gap,oxide,7,20260731,d919ec5f0bf11fe8,descriptor_distance,0.5,2811,703,1090,True,9.621146376810861,1.0,0.43583110070258585,0.4801808745856387,1.486886637439111,1.0,1.486886637439111,0.986886637439111,-0.0888334620891082,0.38548608841477755,1.521963385483992
expt_gap,oxide,7,20260731,d919ec5f0bf11fe8,equal_rank_hybrid,0.5,2811,703,1090,True,0.9914651493598862,1.0,0.43583110070258574,0.49439192677268884,1.486886637439111,1.0,1.486886637439111,0.986886637439111,0.41693069540804856,0.19807309232521544,1.2306016439387741
expt_gap,oxide,8,20260732,d919ec5f0bf11fe8,ensemble_std,0.5,2812,702,1090,True,3.212621383386919,1.0,0.39928418561843726,0.4425282297187106,1.488615132707239,1.0,1.488615132707239,0.988615132707239,0.45688970830582565,0.11772105881608162,1.1449283561862815
expt_gap,oxide,8,20260732,d919ec5f0bf11fe8,descriptor_distance,0.5,2812,702,1090,True,11.00826889108264,1.0,0.3992841856184373,0.44869450069428546,1.488615132707239,1.0,1.488615132707239,0.988615132707239,-0.07184308709278635,0.36887393482027664,1.4960160819474793
expt_gap,oxide,8,20260732,d919ec5f0bf11fe8,equal_rank_hybrid,0.5,2812,702,1090,True,0.9914529914529915,1.0,0.3992841856184373,0.4508447023305544,1.488615132707239,1.0,1.488615132707239,0.988615132707239,0.3790025095236806,0.19776814087187883,1.2805027011381283
expt_gap,oxide,9,20260733,d919ec5f0bf11fe8,ensemble_std,0.5,2812,702,1090,True,2.487138865293913,1.0,0.38822708472005163,0.4254605093284864,1.486262962232388,1.0,1.486262962232388,0.986262962232388,0.4744254860512852,0.11305201770367534,1.1577953632710887
expt_gap,oxide,9,20260733,d919ec5f0bf11fe8,descriptor_distance,0.5,2812,702,1090,True,11.00566372635436,1.0,0.3882270847200517,0.4283577612161096,1.486262962232388,1.0,1.486262962232388,0.986262962232388,-0.07047221238699204,0.37719865516809226,1.5103153621351997
expt_gap,oxide,9,20260733,d919ec5f0bf11fe8,equal_rank_hybrid,0.5,2812,702,1090,True,0.9921652421652422,1.0,0.3882270847200517,0.42504377381400404,1.486262962232388,1.0,1.486262962232388,0.986262962232388,0.40103771917578934,0.19298864025143392,1.2784554007197595
