task,holdout_family,repeat,policy,coverage,ood_risk
expt_gap,oxide,0,equal_rank_hybrid,0.4,1.1415961912601185
expt_gap,oxide,0,equal_rank_hybrid,0.5,1.2047577366990458
expt_gap,oxide,0,equal_rank_hybrid,0.6,1.270093255129468
expt_gap,oxide,0,equal_rank_hybrid,0.7009174311926606,1.3276863045656564
expt_gap,oxide,0,equal_rank_hybrid,0.8,1.3699627270441437
expt_gap,oxide,0,equal_rank_hybrid,0.9,1.4379098094688931
expt_gap,oxide,0,equal_rank_hybrid,1.0,1.4903811745587405
expt_gap,oxide,1,ensemble_std,0.1,1.071743119266055
expt_gap,oxide,1,ensemble_std,0.2,0.9087477845832174
expt_gap,oxide,1,ensemble_std,0.30091743119266057,0.9725523798428019
expt_gap,oxide,1,ensemble_std,0.4,0.9596664780409438
expt_gap,oxide,1,ensemble_std,0.5,1.0969092712393353
expt_gap,oxide,1,ensemble_std,0.6,1.1934644972677244
expt_gap,oxide,1,ensemble_std,0.7009174311926606,1.2279534202124398
expt_gap,oxide,1,ensemble_std,0.8,1.2854436275969583
expt_gap,oxide,1,ensemble_std,0.9,1.384626898880831
expt_gap,oxide,1,ensemble_std,1.0,1.4826447312697513
expt_gap,oxide,1,descriptor_distance,0.1,1.7233361142546293
expt_gap,oxide,1,descriptor_distance,0.2,1.5976994885243445
expt_gap,oxide,1,descriptor_distance,0.30091743119266057,1.5217601661544544
expt_gap,oxide,1,descriptor_distance,0.4,1.5196224907478164
expt_gap,oxide,1,descriptor_distance,0.5,1.539800074936277
expt_gap,oxide,1,descriptor_distance,0.6,1.5269882888933508
expt_gap,oxide,1,descriptor_distance,0.7009174311926606,1.5445632383059706
expt_gap,oxide,1,descriptor_distance,0.8,1.5298296612020368
expt_gap,oxide,1,descriptor_distance,0.9,1.517440900541193
expt_gap,oxide,1,descriptor_distance,1.0,1.482644731269752
expt_gap,oxide,1,equal_rank_hybrid,0.1,1.5809028571963202
expt_gap,oxide,1,equal_rank_hybrid,0.2,1.2379696034794714
expt_gap,oxide,1,equal_rank_hybrid,0.30091743119266057,1.0536519961529824
expt_gap,oxide,1,equal_rank_hybrid,0.4,1.0420253381752198
expt_gap,oxide,1,equal_rank_hybrid,0.5,1.0883595398551484
expt_gap,oxide,1,equal_rank_hybrid,0.6,1.1729728197717044
expt_gap,oxide,1,equal_rank_hybrid,0.7009174311926606,1.2145253411388275
expt_gap,oxide,1,equal_rank_hybrid,0.8,1.294299942225684
expt_gap,oxide,1,equal_rank_hybrid,0.9,1.395637575736927
expt_gap,oxide,1,equal_rank_hybrid,1.0,1.4826447312697515
expt_gap,oxide,2,ensemble_std,0.1,0.7711926605504588
expt_gap,oxide,2,ensemble_std,0.2,0.9686176752184751
expt_gap,oxide,2,ensemble_std,0.30091743119266057,0.8803064148286579
expt_gap,oxide,2,ensemble_std,0.4,0.9131893570108457
expt_gap,oxide,2,ensemble_std,0.5,1.1137838063923786
expt_gap,oxide,2,ensemble_std,0.6,1.3299756533576628
expt_gap,oxide,2,ensemble_std,0.7009174311926606,1.4509795736002278
expt_gap,oxide,2,ensemble_std,0.8,1.515679733164246
expt_gap,oxide,2,ensemble_std,0.9,1.51066311289813
expt_gap,oxide,2,ensemble_std,1.0,1.4915373302766533
expt_gap,oxide,2,descriptor_distance,0.1,1.6628360430765938
expt_gap,oxide,2,descriptor_distance,0.2,1.6364430219936903
expt_gap,oxide,2,descriptor_distance,0.30091743119266057,1.6569625499966332
expt_gap,oxide,2,descriptor_distance,0.4,1.6100398943651064
expt_gap,oxide,2,descriptor_distance,0.5,1.6082626241784037
expt_gap,oxide,2,descriptor_distance,0.6,1.5576584273673302
expt_gap,oxide,2,descriptor_distance,0.7009174311926606,1.5420873771068
expt_gap,oxide,2,descriptor_distance,0.8,1.535797232798749
expt_gap,oxide,2,descriptor_distance,0.9,1.5095867060101904
expt_gap,oxide,2,descriptor_distance,1.0,1.4915373302766521
expt_gap,oxide,2,equal_rank_hybrid,0.1,1.3890811399662726
expt_gap,oxide,2,equal_rank_hybrid,0.2,1.1509471352675926
expt_gap,oxide,2,equal_rank_hybrid,0.30091743119266057,1.0274130678830569
expt_gap,oxide,2,equal_rank_hybrid,0.4,1.0175646641880602
expt_gap,oxide,2,equal_rank_hybrid,0.5,1.1397833749769541
expt_gap,oxide,2,equal_rank_hybrid,0.6,1.310612926797969
expt_gap,oxide,2,equal_rank_hybrid,0.7009174311926606,1.389076077231103
expt_gap,oxide,2,equal_rank_hybrid,0.8,1.412713515864085
expt_gap,oxide,2,equal_rank_hybrid,0.9,1.4779794138508269
expt_gap,oxide,2,equal_rank_hybrid,1.0,1.491537330276654
expt_gap,oxide,3,ensemble_std,0.1,0.7221100917431192
expt_gap,oxide,3,ensemble_std,0.2,0.773019179590796
expt_gap,oxide,3,ensemble_std,0.30091743119266057,0.9022164018028043
expt_gap,oxide,3,ensemble_std,0.4,0.9813842432476151
expt_gap,oxide,3,ensemble_std,0.5,1.073026609287138
expt_gap,oxide,3,ensemble_std,0.6,1.113174354846524
expt_gap,oxide,3,ensemble_std,0.7009174311926606,1.174033028667978
expt_gap,oxide,3,ensemble_std,0.8,1.2485683274377255
expt_gap,oxide,3,ensemble_std,0.9,1.3644028676964624
expt_gap,oxide,3,ensemble_std,1.0,1.4921473766178104
expt_gap,oxide,3,descriptor_distance,0.1,1.6415361006822744
expt_gap,oxide,3,descriptor_distance,0.2,1.5504558366907122
expt_gap,oxide,3,descriptor_distance,0.30091743119266057,1.4692211455161837
expt_gap,oxide,3,descriptor_distance,0.4,1.5400782720715733
expt_gap,oxide,3,descriptor_distance,0.5,1.5579560849170635
expt_gap,oxide,3,descriptor_distance,0.6,1.5481917259637719
expt_gap,oxide,3,descriptor_distance,0.7009174311926606,1.5401975593388897
expt_gap,oxide,3,descriptor_distance,0.8,1.5586164114898498
expt_gap,oxide,3,descriptor_distance,0.9,1.5248758639622881
expt_gap,oxide,3,descriptor_distance,1.0,1.4921473766178113
expt_gap,oxide,3,equal_rank_hybrid,0.1,1.365614312949411
expt_gap,oxide,3,equal_rank_hybrid,0.2,1.243158969993437
expt_gap,oxide,3,equal_rank_hybrid,0.30091743119266057,1.1301587268060556
expt_gap,oxide,3,equal_rank_hybrid,0.4,1.0869474685517735
expt_gap,oxide,3,equal_rank_hybrid,0.5,1.1139670311936625
expt_gap,oxide,3,equal_rank_hybrid,0.6,1.1290045373719964
expt_gap,oxide,3,equal_rank_hybrid,0.7009174311926606,1.1867159377101701
expt_gap,oxide,3,equal_rank_hybrid,0.8,1.2632347779002124
expt_gap,oxide,3,equal_rank_hybrid,0.9,1.3865382298171394
expt_gap,oxide,3,equal_rank_hybrid,1.0,1.4921473766178097
expt_gap,oxide,4,ensemble_std,0.1,0.7260550458715596
expt_gap,oxide,4,ensemble_std,0.2,0.8340535987330713
expt_gap,oxide,4,ensemble_std,0.30091743119266057,1.0006516202750504
expt_gap,oxide,4,ensemble_std,0.4,1.0042338667694173
expt_gap,oxide,4,ensemble_std,0.5,1.1058188948925762
expt_gap,oxide,4,ensemble_std,0.6,1.220440449405977
expt_gap,oxide,4,ensemble_std,0.7009174311926606,1.2751581746243374
expt_gap,oxide,4,ensemble_std,0.8,1.3836909371724633
expt_gap,oxide,4,ensemble_std,0.9,1.4868806978126328
expt_gap,oxide,4,ensemble_std,1.0,1.49837915542313
expt_gap,oxide,4,descriptor_distance,0.1,1.6498196201165851
expt_gap,oxide,4,descriptor_distance,0.2,1.6223371048586133
expt_gap,oxide,4,descriptor_distance,0.30091743119266057,1.6037581700719536
expt_gap,oxide,4,descriptor_distance,0.4,1.6202623966514706
expt_gap,oxide,4,descriptor_distance,0.5,1.572436849525822
expt_gap,oxide,4,descriptor_distance,0.6,1.5697227405643266
expt_gap,oxide,4,descriptor_distance,0.7009174311926606,1.5432706539886216
expt_gap,oxide,4,descriptor_distance,0.8,1.547045289053227
expt_gap,oxide,4,descriptor_distance,0.9,1.5360811379196584
expt_gap,oxide,4,descriptor_distance,1.0,1.498379155423131
expt_gap,oxide,4,equal_rank_hybrid,0.1,1.3605169787074547
expt_gap,oxide,4,equal_rank_hybrid,0.2,1.1946395653585078
expt_gap,oxide,4,equal_rank_hybrid,0.30091743119266057,1.1156461089111651
expt_gap,oxide,4,equal_rank_hybrid,0.4,1.176061123740369
expt_gap,oxide,4,equal_rank_hybrid,0.5,1.1162494256828863
expt_gap,oxide,4,equal_rank_hybrid,0.6,1.2408083725949504
expt_gap,oxide,4,equal_rank_hybrid,0.7009174311926606,1.3290703589824728
expt_gap,oxide,4,equal_rank_hybrid,0.8,1.3697227667881249
expt_gap,oxide,4,equal_rank_hybrid,0.9,1.4252815533641643
expt_gap,oxide,4,equal_rank_hybrid,1.0,1.4983791554231298
expt_gap,oxide,5,ensemble_std,0.1,0.6286238532110091
expt_gap,oxide,5,ensemble_std,0.2,0.8738921636085625
expt_gap,oxide,5,ensemble_std,0.30091743119266057,0.9142801710541745
expt_gap,oxide,5,ensemble_std,0.4,0.9613524856651371
expt_gap,oxide,5,ensemble_std,0.5,1.0897387062362518
expt_gap,oxide,5,ensemble_std,0.6,1.22182492684646
expt_gap,oxide,5,ensemble_std,0.7009174311926606,1.3279344857514814
expt_gap,oxide,5,ensemble_std,0.8,1.374730272760452
expt_gap,oxide,5,ensemble_std,0.9,1.4403842470070585
expt_gap,oxide,5,ensemble_std,1.0,1.4668723329932167
expt_gap,oxide,5,descriptor_distance,0.1,1.6581850583181887
expt_gap,oxide,5,descriptor_distance,0.2,1.4950498777732395
expt_gap,oxide,5,descriptor_distance,0.30091743119266057,1.4232313943441512
expt_gap,oxide,5,descriptor_distance,0.4,1.4691510984994167
expt_gap,oxide,5,descriptor_distance,0.5,1.4996215104305994
expt_gap,oxide,5,descriptor_distance,0.6,1.4893461651853932
expt_gap,oxide,5,descriptor_distance,0.7009174311926606,1.5164571949341379
expt_gap,oxide,5,descriptor_distance,0.8,1.5090007426848762
expt_gap,oxide,5,descriptor_distance,0.9,1.482376632338539
expt_gap,oxide,5,descriptor_distance,1.0,1.4668723329932174
expt_gap,oxide,5,equal_rank_hybrid,0.1,1.29270987778786
expt_gap,oxide,5,equal_rank_hybrid,0.2,1.2490320806137039
expt_gap,oxide,5,equal_rank_hybrid,0.30091743119266057,1.1304539240146712
expt_gap,oxide,5,equal_rank_hybrid,0.4,1.104888566607266
expt_gap,oxide,5,equal_rank_hybrid,0.5,1.142657390455021
expt_gap,oxide,5,equal_rank_hybrid,0.6,1.2208001031111837
expt_gap,oxide,5,equal_rank_hybrid,0.7009174311926606,1.2670834725622153
expt_gap,oxide,5,equal_rank_hybrid,0.8,1.3300572898141627
expt_gap,oxide,5,equal_rank_hybrid,0.9,1.3801444652437556
expt_gap,oxide,5,equal_rank_hybrid,1.0,1.466872332993217
expt_gap,oxide,6,ensemble_std,0.1,0.8931192660550458
expt_gap,oxide,6,ensemble_std,0.2,0.8676689102774134
expt_gap,oxide,6,ensemble_std,0.30091743119266057,0.9452468980845539
expt_gap,oxide,6,ensemble_std,0.4,0.9865548958260928
expt_gap,oxide,6,ensemble_std,0.5,1.121752547026813
expt_gap,oxide,6,ensemble_std,0.6,1.1714899984359812
expt_gap,oxide,6,ensemble_std,0.7009174311926606,1.3064520527210357
expt_gap,oxide,6,ensemble_std,0.8,1.376244958863062
expt_gap,oxide,6,ensemble_std,0.9,1.43110017999041
expt_gap,oxide,6,ensemble_std,1.0,1.4875162103053772
expt_gap,oxide,6,descriptor_distance,0.1,1.5701643527112867
expt_gap,oxide,6,descriptor_distance,0.2,1.5833548036964469
expt_gap,oxide,6,descriptor_distance,0.30091743119266057,1.5712942371315697
expt_gap,oxide,6,descriptor_distance,0.4,1.583177729750921
expt_gap,oxide,6,descriptor_distance,0.5,1.5523007571713647
expt_gap,oxide,6,descriptor_distance,0.6,1.5221115633345328
expt_gap,oxide,6,descriptor_distance,0.7009174311926606,1.5306953238170509
expt_gap,oxide,6,descriptor_distance,0.8,1.537672766157784
expt_gap,oxide,6,descriptor_distance,0.9,1.494058404761944
expt_gap,oxide,6,descriptor_distance,1.0,1.487516210305378
expt_gap,oxide,6,equal_rank_hybrid,0.1,1.4839681121178767
expt_gap,oxide,6,equal_rank_hybrid,0.2,1.212924235703453
expt_gap,oxide,6,equal_rank_hybrid,0.30091743119266057,1.0916908752642172
expt_gap,oxide,6,equal_rank_hybrid,0.4,1.098794108661784
expt_gap,oxide,6,equal_rank_hybrid,0.5,1.1646684005462102
expt_gap,oxide,6,equal_rank_hybrid,0.6,1.210813525987281
expt_gap,oxide,6,equal_rank_hybrid,0.7009174311926606,1.262664234483808
expt_gap,oxide,6,equal_rank_hybrid,0.8,1.35194518606371
expt_gap,oxide,6,equal_rank_hybrid,0.9,1.3986467292690854
expt_gap,oxide,6,equal_rank_hybrid,1.0,1.4875162103053774
expt_gap,oxide,7,ensemble_std,0.1,0.9322018348623852
expt_gap,oxide,7,ensemble_std,0.2,0.9763579451275918
expt_gap,oxide,7,ensemble_std,0.30091743119266057,0.9840217273344786
expt_gap,oxide,7,ensemble_std,0.4,0.9455178354858677
expt_gap,oxide,7,ensemble_std,0.5,1.0035665113686674
expt_gap,oxide,7,ensemble_std,0.6,1.0932671186309775
expt_gap,oxide,7,ensemble_std,0.7009174311926606,1.2288139315131046
expt_gap,oxide,7,ensemble_std,0.8,1.316767988286919
expt_gap,oxide,7,ensemble_std,0.9,1.3641981452555045
expt_gap,oxide,7,ensemble_std,1.0,1.4868866374391077
expt_gap,oxide,7,descriptor_distance,0.1,1.5106259753336542
expt_gap,oxide,7,descriptor_distance,0.2,1.5947257812088447
expt_gap,oxide,7,descriptor_distance,0.30091743119266057,1.5230829121512777
expt_gap,oxide,7,descriptor_distance,0.4,1.6006458995921076
expt_gap,oxide,7,descriptor_distance,0.5,1.5562011685487152
expt_gap,oxide,7,descriptor_distance,0.6,1.5179851464066154
expt_gap,oxide,7,descriptor_distance,0.7009174311926606,1.5457062812099962
expt_gap,oxide,7,descriptor_distance,0.8,1.5422776750164542
expt_gap,oxide,7,descriptor_distance,0.9,1.5210584655168777
expt_gap,oxide,7,descriptor_distance,1.0,1.486886637439112
expt_gap,oxide,7,equal_rank_hybrid,0.1,1.5234550975539638
expt_gap,oxide,7,equal_rank_hybrid,0.2,1.2300214886357492
expt_gap,oxide,7,equal_rank_hybrid,0.30091743119266057,1.0904549859655943
expt_gap,oxide,7,equal_rank_hybrid,0.4,1.006927888232518
expt_gap,oxide,7,equal_rank_hybrid,0.5,1.0328786669439787
expt_gap,oxide,7,equal_rank_hybrid,0.6,1.1206911835762903
expt_gap,oxide,7,equal_rank_hybrid,0.7009174311926606,1.2777291859201105
expt_gap,oxide,7,equal_rank_hybrid,0.8,1.3178631511662948
expt_gap,oxide,7,equal_rank_hybrid,0.9,1.3849640425884349
expt_gap,oxide,7,equal_rank_hybrid,1.0,1.4868866374391072
expt_gap,oxide,8,ensemble_std,0.1,0.9774311926605503
expt_gap,oxide,8,ensemble_std,0.2,0.9993667327435564
expt_gap,oxide,8,ensemble_std,0.30091743119266057,0.906571699906842
expt_gap,oxide,8,ensemble_std,0.4,0.9761172980498873
expt_gap,oxide,8,ensemble_std,0.5,1.1149768439188847
expt_gap,oxide,8,ensemble_std,0.6,1.1796183575435732
expt_gap,oxide,8,ensemble_std,0.7009174311926606,1.3243725883123159
expt_gap,oxide,8,ensemble_std,0.8,1.3607730857263394
expt_gap,oxide,8,ensemble_std,0.9,1.4363371493670456
expt_gap,oxide,8,ensemble_std,1.0,1.4886151327072388
expt_gap,oxide,8,descriptor_distance,0.1,1.5408692209919241
expt_gap,oxide,8,descriptor_distance,0.2,1.4998611510922157
expt_gap,oxide,8,descriptor_distance,0.30091743119266057,1.4307768863253096
expt_gap,oxide,8,descriptor_distance,0.4,1.5000539936344548
expt_gap,oxide,8,descriptor_distance,0.5,1.537204909678203
expt_gap,oxide,8,descriptor_distance,0.6,1.514231435338073
expt_gap,oxide,8,descriptor_distance,0.7009174311926606,1.5286929654197496
expt_gap,oxide,8,descriptor_distance,0.8,1.5289061914296431
expt_gap,oxide,8,descriptor_distance,0.9,1.521369479102312
expt_gap,oxide,8,descriptor_distance,1.0,1.488615132707239
expt_gap,oxide,8,equal_rank_hybrid,0.1,1.36745025127841
expt_gap,oxide,8,equal_rank_hybrid,0.2,1.1992396174830515
expt_gap,oxide,8,equal_rank_hybrid,0.30091743119266057,0.9953818864951093
expt_gap,oxide,8,equal_rank_hybrid,0.4,1.088354253314276
expt_gap,oxide,8,equal_rank_hybrid,0.5,1.1559342251498423
expt_gap,oxide,8,equal_rank_hybrid,0.6,1.2113976151083832
expt_gap,oxide,8,equal_rank_hybrid,0.7009174311926606,1.2799767498379004
expt_gap,oxide,8,equal_rank_hybrid,0.8,1.3400891612974712
expt_gap,oxide,8,equal_rank_hybrid,0.9,1.412680374946131
expt_gap,oxide,8,equal_rank_hybrid,1.0,1.4886151327072379
expt_gap,oxide,9,ensemble_std,0.1,1.1069724770642202
expt_gap,oxide,9,ensemble_std,0.2,0.9767228395190445
expt_gap,oxide,9,ensemble_std,0.30091743119266057,0.9928278111410292
expt_gap,oxide,9,ensemble_std,0.4,0.988292724857312
expt_gap,oxide,9,ensemble_std,0.5,1.0903844368711968
expt_gap,oxide,9,ensemble_std,0.6,1.1771591098722674
expt_gap,oxide,9,ensemble_std,0.7009174311926606,1.2735086097275325
expt_gap,oxide,9,ensemble_std,0.8,1.3440289911015348
expt_gap,oxide,9,ensemble_std,0.9,1.3755030429984008
expt_gap,oxide,9,ensemble_std,1.0,1.4862629622323915
expt_gap,oxide,9,descriptor_distance,0.1,1.4620143864407091
expt_gap,oxide,9,descriptor_distance,0.2,1.5217284178028259
expt_gap,oxide,9,descriptor_distance,0.30091743119266057,1.5368908447799534
expt_gap,oxide,9,descriptor_distance,0.4,1.6021058623307876
expt_gap,oxide,9,descriptor_distance,0.5,1.5202463276678935
expt_gap,oxide,9,descriptor_distance,0.6,1.5175824833882205
expt_gap,oxide,9,descriptor_distance,0.7009174311926606,1.5345599483413133
expt_gap,oxide,9,descriptor_distance,0.8,1.5348295610124194
expt_gap,oxide,9,descriptor_distance,0.9,1.5167485549399897
expt_gap,oxide,9,descriptor_distance,1.0,1.486262962232389
expt_gap,oxide,9,equal_rank_hybrid,0.1,1.5700387694275653
expt_gap,oxide,9,equal_rank_hybrid,0.2,1.212968474029119
expt_gap,oxide,9,equal_rank_hybrid,0.30091743119266057,1.0965254413326142
expt_gap,oxide,9,equal_rank_hybrid,0.4,1.03073642791391
expt_gap,oxide,9,equal_rank_hybrid,0.5,1.1080980512790193
expt_gap,oxide,9,equal_rank_hybrid,0.6,1.2106903672397078
expt_gap,oxide,9,equal_rank_hybrid,0.7009174311926606,1.2918433301134942
expt_gap,oxide,9,equal_rank_hybrid,0.8,1.320526041893425
expt_gap,oxide,9,equal_rank_hybrid,0.9,1.4137522757807808
expt_gap,oxide,9,equal_rank_hybrid,1.0,1.48626296223239
expt_gap,pnictide,0,ensemble_std,0.1,0.9918176059900246
expt_gap,pnictide,0,ensemble_std,0.2,0.704058450179802
expt_gap,pnictide,0,ensemble_std,0.30217391304347824,0.6120912683813984
expt_gap,pnictide,0,ensemble_std,0.4,0.5897021006527813
expt_gap,pnictide,0,ensemble_std,0.5,0.5471065726961211
expt_gap,pnictide,0,ensemble_std,0.6,0.5669056117909168
expt_gap,pnictide,0,ensemble_std,0.7021739130434783,0.5683546983784237
expt_gap,pnictide,0,ensemble_std,0.8,0.6380466160207588
expt_gap,pnictide,0,ensemble_std,0.9,0.6411830737026365
expt_gap,pnictide,0,ensemble_std,1.0,0.6302654106055209
expt_gap,pnictide,0,descriptor_distance,0.1,0.9161216825035224
expt_gap,pnictide,0,descriptor_distance,0.2,0.7653029583500164
expt_gap,pnictide,0,descriptor_distance,0.30217391304347824,0.7249707971172132
expt_gap,pnictide,0,descriptor_distance,0.4,0.6824604194348164
expt_gap,pnictide,0,descriptor_distance,0.5,0.6286092814217261
expt_gap,pnictide,0,descriptor_distance,0.6,0.6030334498258448
expt_gap,pnictide,0,descriptor_distance,0.7021739130434783,0.6177769019112606
expt_gap,pnictide,0,descriptor_distance,0.8,0.626360310194
expt_gap,pnictide,0,descriptor_distance,0.9,0.6008545887774038
expt_gap,pnictide,0,descriptor_distance,1.0,0.6302654106055217
expt_gap,pnictide,0,equal_rank_hybrid,0.1,0.6597183493858552
expt_gap,pnictide,0,equal_rank_hybrid,0.2,0.7380758456631107
expt_gap,pnictide,0,equal_rank_hybrid,0.30217391304347824,0.7484925420312221
expt_gap,pnictide,0,equal_rank_hybrid,0.4,0.7084580551264195
expt_gap,pnictide,0,equal_rank_hybrid,0.5,0.6592451070316533
expt_gap,pnictide,0,equal_rank_hybrid,0.6,0.6240720948691565
expt_gap,pnictide,0,equal_rank_hybrid,0.7021739130434783,0.6198728714744629
expt_gap,pnictide,0,equal_rank_hybrid,0.8,0.6356856654931392
expt_gap,pnictide,0,equal_rank_hybrid,0.9,0.6394602424614813
expt_gap,pnictide,0,equal_rank_hybrid,1.0,0.6302654106055212
expt_gap,pnictide,1,ensemble_std,0.1,0.8118373968784838
expt_gap,pnictide,1,ensemble_std,0.2,0.7077155490493804
expt_gap,pnictide,1,ensemble_std,0.30217391304347824,0.6601905205361447
expt_gap,pnictide,1,ensemble_std,0.4,0.5883335115098635
expt_gap,pnictide,1,ensemble_std,0.5,0.5687640118591829
expt_gap,pnictide,1,ensemble_std,0.6,0.5626574307918055
expt_gap,pnictide,1,ensemble_std,0.7021739130434783,0.5651797831764664
expt_gap,pnictide,1,ensemble_std,0.8,0.5958389535232449
expt_gap,pnictide,1,ensemble_std,0.9,0.6098801948014898
expt_gap,pnictide,1,ensemble_std,1.0,0.6223644097852465
expt_gap,pnictide,1,descriptor_distance,0.1,0.9616564159380177
expt_gap,pnictide,1,descriptor_distance,0.2,0.7582167333687697
expt_gap,pnictide,1,descriptor_distance,0.30217391304347824,0.7299251738236349
expt_gap,pnictide,1,descriptor_distance,0.4,0.7172204519979238
expt_gap,pnictide,1,descriptor_distance,0.5,0.6304669774109688
expt_gap,pnictide,1,descriptor_distance,0.6,0.6071111887955776
expt_gap,pnictide,1,descriptor_distance,0.7021739130434783,0.6047355829318373
expt_gap,pnictide,1,descriptor_distance,0.8,0.6217032689389211
expt_gap,pnictide,1,descriptor_distance,0.9,0.6023847204611835
expt_gap,pnictide,1,descriptor_distance,1.0,0.622364409785247
expt_gap,pnictide,1,equal_rank_hybrid,0.1,0.7284072411467307
expt_gap,pnictide,1,equal_rank_hybrid,0.2,0.7137903186987474
expt_gap,pnictide,1,equal_rank_hybrid,0.30217391304347824,0.7068922673461197
expt_gap,pnictide,1,equal_rank_hybrid,0.4,0.6441975998830923
expt_gap,pnictide,1,equal_rank_hybrid,0.5,0.6210815595985811
expt_gap,pnictide,1,equal_rank_hybrid,0.6,0.6237918882448297
expt_gap,pnictide,1,equal_rank_hybrid,0.7021739130434783,0.6272844393188275
expt_gap,pnictide,1,equal_rank_hybrid,0.8,0.640644633620812
expt_gap,pnictide,1,equal_rank_hybrid,0.9,0.6120275236932439
expt_gap,pnictide,1,equal_rank_hybrid,1.0,0.6223644097852468
expt_gap,pnictide,2,ensemble_std,0.1,0.7877107483609389
expt_gap,pnictide,2,ensemble_std,0.2,0.6156767046453243
expt_gap,pnictide,2,ensemble_std,0.30217391304347824,0.5948797190895831
expt_gap,pnictide,2,ensemble_std,0.4,0.6428596441657309
expt_gap,pnictide,2,ensemble_std,0.5,0.6100877555647752
expt_gap,pnictide,2,ensemble_std,0.6,0.6236874328042039
expt_gap,pnictide,2,ensemble_std,0.7021739130434783,0.5929137605621858
expt_gap,pnictide,2,ensemble_std,0.8,0.6054669854373131
expt_gap,pnictide,2,ensemble_std,0.9,0.5993662463914179
expt_gap,pnictide,2,ensemble_std,1.0,0.6173697796550617
expt_gap,pnictide,2,descriptor_distance,0.1,1.021784284889326
expt_gap,pnictide,2,descriptor_distance,0.2,0.7761970115749489
expt_gap,pnictide,2,descriptor_distance,0.30217391304347824,0.7833885245689327
expt_gap,pnictide,2,descriptor_distance,0.4,0.7442391979668707
expt_gap,pnictide,2,descriptor_distance,0.5,0.6650825318313608
expt_gap,pnictide,2,descriptor_distance,0.6,0.6319988771190829
expt_gap,pnictide,2,descriptor_distance,0.7021739130434783,0.6202819453463858
expt_gap,pnictide,2,descriptor_distance,0.8,0.6023281615228265
expt_gap,pnictide,2,descriptor_distance,0.9,0.5966906940142127
expt_gap,pnictide,2,descriptor_distance,1.0,0.6173697796550617
expt_gap,pnictide,2,equal_rank_hybrid,0.1,0.9123952810715856
expt_gap,pnictide,2,equal_rank_hybrid,0.2,0.8288662951423881
expt_gap,pnictide,2,equal_rank_hybrid,0.30217391304347824,0.7834434154152404
expt_gap,pnictide,2,equal_rank_hybrid,0.4,0.7278078120217041
expt_gap,pnictide,2,equal_rank_hybrid,0.5,0.7032408129960929
expt_gap,pnictide,2,equal_rank_hybrid,0.6,0.6864168509042832
expt_gap,pnictide,2,equal_rank_hybrid,0.7021739130434783,0.6367599324947241
expt_gap,pnictide,2,equal_rank_hybrid,0.8,0.6032059411503881
expt_gap,pnictide,2,equal_rank_hybrid,0.9,0.5934687109394171
expt_gap,pnictide,2,equal_rank_hybrid,1.0,0.6173697796550619
expt_gap,pnictide,3,ensemble_std,0.1,0.612665268072809
expt_gap,pnictide,3,ensemble_std,0.2,0.755037280572688
expt_gap,pnictide,3,ensemble_std,0.30217391304347824,0.6109316353186184
expt_gap,pnictide,3,ensemble_std,0.4,0.5439552109435704
expt_gap,pnictide,3,ensemble_std,0.5,0.5845593405179871
expt_gap,pnictide,3,ensemble_std,0.6,0.6130618874081758
expt_gap,pnictide,3,ensemble_std,0.7021739130434783,0.6382488811308524
expt_gap,pnictide,3,ensemble_std,0.8,0.6401454786768064
expt_gap,pnictide,3,ensemble_std,0.9,0.6402819340479652
expt_gap,pnictide,3,ensemble_std,1.0,0.650075463148773
expt_gap,pnictide,3,descriptor_distance,0.1,0.9333882356826004
expt_gap,pnictide,3,descriptor_distance,0.2,0.7753262864411183
expt_gap,pnictide,3,descriptor_distance,0.30217391304347824,0.7606143592518304
expt_gap,pnictide,3,descriptor_distance,0.4,0.7240816849237983
expt_gap,pnictide,3,descriptor_distance,0.5,0.6647694681394903
expt_gap,pnictide,3,descriptor_distance,0.6,0.6548061245338636
expt_gap,pnictide,3,descriptor_distance,0.7021739130434783,0.6523643826840373
expt_gap,pnictide,3,descriptor_distance,0.8,0.6496105704933213
expt_gap,pnictide,3,descriptor_distance,0.9,0.6306820676713867
expt_gap,pnictide,3,descriptor_distance,1.0,0.6500754631487725
expt_gap,pnictide,3,equal_rank_hybrid,0.1,0.6716913935159043
expt_gap,pnictide,3,equal_rank_hybrid,0.2,0.7184365438743017
expt_gap,pnictide,3,equal_rank_hybrid,0.30217391304347824,0.718841632391889
expt_gap,pnictide,3,equal_rank_hybrid,0.4,0.6905840689745039
expt_gap,pnictide,3,equal_rank_hybrid,0.5,0.6957963188098846
expt_gap,pnictide,3,equal_rank_hybrid,0.6,0.6966054257581866
expt_gap,pnictide,3,equal_rank_hybrid,0.7021739130434783,0.6756464729325624
expt_gap,pnictide,3,equal_rank_hybrid,0.8,0.6522194801980938
expt_gap,pnictide,3,equal_rank_hybrid,0.9,0.6401417166266375
expt_gap,pnictide,3,equal_rank_hybrid,1.0,0.6500754631487721
expt_gap,pnictide,4,ensemble_std,0.1,0.6861446376811593
expt_gap,pnictide,4,ensemble_std,0.2,0.7417214639648175
expt_gap,pnictide,4,ensemble_std,0.30217391304347824,0.6895285972985102
expt_gap,pnictide,4,ensemble_std,0.4,0.6442709326570272
