task,shift_type,holdout,repeat,seed,policy,epsilon,primary_tolerance,policy_constructed,calibration_coverage,calibration_ucb95,ood_coverage,ood_retained_mae,risk_violation,risk_breach,coverage_failure,operational_failure,ood_spearman,ood_aurc,ood_excess_aurc,shift_median_distance,shift_p90_distance,fraction_beyond_train_p99,element_novelty_fraction
log_kvrh,element,Cu,1,20260725,quantile_width,0.175,False,True,1.0,0.1281121879638495,1.0,0.119013412387242,-0.0559865876127579,False,False,False,0.2804612728176398,0.0940452815193483,0.0464961268286399,2.849117934411443,4.194139312476925,0.0028011204481792,1.0
log_kvrh,element,Cu,1,20260725,quantile_width,0.2,False,True,1.0,0.1281121879638495,1.0,0.119013412387242,-0.0809865876127579,False,False,False,0.2804612728176398,0.0940452815193483,0.0464961268286399,2.849117934411443,4.194139312476925,0.0028011204481792,1.0
log_kvrh,element,Cu,1,20260725,descriptor_distance,0.1,False,False,0.0,,0.0,,,,False,False,0.0999992771839492,0.1212133451740081,0.0726602717268025,2.849117934411443,4.194139312476925,0.0028011204481792,1.0
log_kvrh,element,Cu,1,20260725,descriptor_distance,0.125,False,True,1.0,0.120847390559473,1.0,0.126693862594107,0.001693862594107,True,False,True,0.0999992771839492,0.1212133451740081,0.0726602717268025,2.849117934411443,4.194139312476925,0.0028011204481792,1.0
log_kvrh,element,Cu,1,20260725,descriptor_distance,0.15,True,True,1.0,0.120847390559473,1.0,0.126693862594107,-0.0233061374058929,False,False,False,0.0999992771839492,0.1212133451740081,0.0726602717268025,2.849117934411443,4.194139312476925,0.0028011204481792,1.0
log_kvrh,element,Cu,1,20260725,descriptor_distance,0.175,False,True,1.0,0.120847390559473,1.0,0.126693862594107,-0.0483061374058929,False,False,False,0.0999992771839492,0.1212133451740081,0.0726602717268025,2.849117934411443,4.194139312476925,0.0028011204481792,1.0
log_kvrh,element,Cu,1,20260725,descriptor_distance,0.2,False,True,1.0,0.120847390559473,1.0,0.126693862594107,-0.0733061374058929,False,False,False,0.0999992771839492,0.1212133451740081,0.0726602717268025,2.849117934411443,4.194139312476925,0.0028011204481792,1.0
log_kvrh,element,Cu,1,20260725,rf_distance_hybrid,0.1,False,True,0.5598039215686275,0.0998107132210651,0.6792717086834734,0.1069541539434673,0.0069541539434673,True,False,True,0.2531403947775533,0.1010601127182899,0.0525070392710843,2.849117934411443,4.194139312476925,0.0028011204481792,1.0
log_kvrh,element,Cu,1,20260725,rf_distance_hybrid,0.125,False,True,1.0,0.1210241894477139,1.0,0.126693862594107,0.001693862594107,True,False,True,0.2531403947775533,0.1010601127182899,0.0525070392710843,2.849117934411443,4.194139312476925,0.0028011204481792,1.0
log_kvrh,element,Cu,1,20260725,rf_distance_hybrid,0.15,True,True,1.0,0.1210241894477139,1.0,0.126693862594107,-0.0233061374058929,False,False,False,0.2531403947775533,0.1010601127182899,0.0525070392710843,2.849117934411443,4.194139312476925,0.0028011204481792,1.0
