task,shift_type,holdout,repeat,policy,epsilon,retained_mae,mae_ci_low,mae_ci_high,violation_ci_low,violation_ci_high,n_retained,n_groups_retained
expt_gap,cluster,C1,3,rf_ensemble_std,0.5,0.778761908035186,0.7286716096234453,0.8351000618202928,0.22867160962344535,0.33510006182029284,553,551
expt_gap,cluster,C1,4,quantile_width,0.5,1.3434867256637166,1.2685301418439718,1.4134817374740318,0.7685301418439718,0.9134817374740318,565,563
expt_gap,cluster,C1,4,rf_distance_hybrid,0.5,0.8347156176233758,0.7639229779797132,0.9013497545300677,0.2639229779797132,0.4013497545300677,353,352
expt_gap,cluster,C1,4,rf_ensemble_std,0.5,0.7633978180881277,0.7174165608595303,0.8088037247623343,0.21741656085953032,0.3088037247623343,567,565
expt_gap,cluster,C1,5,quantile_width,0.5,1.3440282685512368,1.275693182244598,1.414855282592032,0.775693182244598,0.914855282592032,566,564
expt_gap,cluster,C1,5,rf_distance_hybrid,0.5,0.8856641809826413,0.8016202531291017,0.9712159328893466,0.3016202531291017,0.4712159328893466,319,317
expt_gap,cluster,C1,5,rf_ensemble_std,0.5,0.7624491203971473,0.7161762079391821,0.8130137548709399,0.21617620793918213,0.31301375487093985,567,565
expt_gap,cluster,C1,6,quantile_width,0.5,1.3440282685512368,1.2602915601181564,1.4132431286974927,0.7602915601181564,0.9132431286974927,566,564
expt_gap,cluster,C1,6,rf_distance_hybrid,0.5,0.912484924876509,0.8272450721313201,0.9955576101043646,0.32724507213132015,0.4955576101043646,317,315
expt_gap,cluster,C1,6,rf_ensemble_std,0.5,0.8084472735941604,0.7513105816689294,0.863487948568125,0.2513105816689294,0.36348794856812505,567,565
expt_gap,cluster,C1,7,quantile_width,0.5,1.3440282685512368,1.2783714431020756,1.4181266117209232,0.7783714431020756,0.9181266117209232,566,564
expt_gap,cluster,C1,7,rf_distance_hybrid,0.5,1.0440076940616814,0.9400120458659483,1.1486750250445952,0.44001204586594833,0.6486750250445952,237,235
expt_gap,cluster,C1,7,rf_ensemble_std,0.5,0.8086731027547347,0.7574568801865479,0.8679914277779741,0.2574568801865479,0.3679914277779741,559,557
expt_gap,cluster,C1,8,quantile_width,0.5,1.3440282685512368,1.2842118596570762,1.4146628318584071,0.7842118596570762,0.9146628318584071,566,564
expt_gap,cluster,C1,8,rf_distance_hybrid,0.5,0.8612633251355946,0.7900784453058454,0.9348466213145075,0.29007844530584537,0.43484662131450746,336,334
expt_gap,cluster,C1,8,rf_ensemble_std,0.5,0.7834584339018359,0.735467486174813,0.8384288707494332,0.23546748617481295,0.3384288707494332,566,564
expt_gap,cluster,C1,9,quantile_width,0.5,1.3434867256637166,1.27283407079646,1.415414522024455,0.77283407079646,0.915414522024455,565,563
expt_gap,cluster,C1,9,rf_distance_hybrid,0.5,0.4216686412019353,0.2346701955373058,0.674246927369679,-0.26532980446269416,0.17424692736967895,17,16
expt_gap,cluster,C1,9,rf_ensemble_std,0.5,0.8397172421033636,0.773487124205305,0.9144886452724669,0.27348712420530497,0.41448864527246687,411,409
expt_gap,cluster,C2,0,quantile_width,0.5,1.8139352640545143,1.7437653082953792,1.895383021495311,1.2437653082953792,1.395383021495311,587,586
expt_gap,cluster,C2,0,rf_distance_hybrid,0.5,1.237272051366043,1.1418967307395806,1.3424633844223426,0.6418967307395806,0.8424633844223426,276,275
expt_gap,cluster,C2,0,rf_ensemble_std,0.5,1.1917150619610177,1.1307041020784327,1.2478112262075949,0.6307041020784327,0.7478112262075949,594,593
expt_gap,cluster,C2,1,descriptor_distance,0.5,1.210188983979378,1.1367344078351487,1.2687858484280405,0.6367344078351487,0.7687858484280405,569,568
expt_gap,cluster,C2,1,quantile_width,0.5,1.815731092436975,1.7407668152109328,1.904478793537617,1.2407668152109328,1.404478793537617,595,594
expt_gap,cluster,C2,1,rf_distance_hybrid,0.5,1.2153861503230834,1.155335948779758,1.276654974676909,0.6553359487797581,0.7766549746769089,596,595
expt_gap,cluster,C2,1,rf_ensemble_std,0.5,1.2153861503230834,1.1597423843855532,1.267607661746934,0.6597423843855532,0.7676076617469341,596,595
expt_gap,cluster,C2,2,quantile_width,0.5,1.8037372013651878,1.7172432973075464,1.8801277777777778,1.2172432973075464,1.3801277777777778,586,585
expt_gap,cluster,C2,2,rf_distance_hybrid,0.5,1.2913883851372736,1.183136457540219,1.4148255354884156,0.683136457540219,0.9148255354884156,249,248
expt_gap,cluster,C2,2,rf_ensemble_std,0.5,1.1574447653997182,1.1018661708364783,1.2130356537138203,0.6018661708364783,0.7130356537138203,590,589
expt_gap,cluster,C2,3,quantile_width,0.5,1.8114864864864864,1.7235447420771026,1.895956800629945,1.2235447420771026,1.395956800629945,592,591
expt_gap,cluster,C2,3,rf_distance_hybrid,0.5,1.2227679388811332,1.1359086647905445,1.30763889057425,0.6359086647905445,0.80763889057425,319,318
expt_gap,cluster,C2,3,rf_ensemble_std,0.5,1.11151770853832,1.051182137435519,1.1610499029631536,0.551182137435519,0.6610499029631536,592,591
expt_gap,cluster,C2,4,quantile_width,0.5,1.8156060606060607,1.722530235831706,1.8869387040727683,1.222530235831706,1.3869387040727683,594,593
expt_gap,cluster,C2,4,rf_distance_hybrid,0.5,1.3845289887001593,1.2821382926349079,1.4926994041866704,0.7821382926349079,0.9926994041866704,235,235
expt_gap,cluster,C2,4,rf_ensemble_std,0.5,1.263692448135438,1.202967715332502,1.3353037132610532,0.702967715332502,0.8353037132610532,591,590
expt_gap,cluster,C2,5,quantile_width,0.5,1.8076142131979696,1.740653514583154,1.8729048108635178,1.240653514583154,1.3729048108635178,591,590
expt_gap,cluster,C2,5,rf_distance_hybrid,0.5,1.326386983388986,1.266787489462708,1.4007465616216375,0.766787489462708,0.9007465616216375,564,563
expt_gap,cluster,C2,5,rf_ensemble_std,0.5,1.3149949236330758,1.2453283464365397,1.3755957253866862,0.7453283464365397,0.8755957253866862,595,594
expt_gap,cluster,C2,6,descriptor_distance,0.5,1.3546092026663252,1.29057443130262,1.4286558285759947,0.79057443130262,0.9286558285759947,587,586
expt_gap,cluster,C2,6,quantile_width,0.5,1.809441624365482,1.72991242156804,1.8855076271186444,1.22991242156804,1.3855076271186444,591,590
expt_gap,cluster,C2,6,rf_distance_hybrid,0.5,1.3810509916093507,1.331755191602118,1.440422598943833,0.831755191602118,0.9404225989438331,546,545
expt_gap,cluster,C2,6,rf_ensemble_std,0.5,1.351580555497054,1.2964611372619284,1.409124647248714,0.7964611372619284,0.909124647248714,596,595
expt_gap,cluster,C2,7,quantile_width,0.5,1.8128426395939083,1.7297356733852498,1.884745338983051,1.2297356733852498,1.384745338983051,591,590
expt_gap,cluster,C2,7,rf_distance_hybrid,0.5,1.4288416145770397,1.3233481454045954,1.5256390716798172,0.8233481454045954,1.0256390716798172,167,167
expt_gap,cluster,C2,7,rf_ensemble_std,0.5,1.3535111405792195,1.2918105756638516,1.4337286617031824,0.7918105756638516,0.9337286617031824,596,595
expt_gap,cluster,C2,8,quantile_width,0.5,1.8081324278438031,1.731427843803056,1.8851477079796264,1.231427843803056,1.3851477079796264,589,588
expt_gap,cluster,C2,8,rf_distance_hybrid,0.5,1.3184263397511273,1.2306593567262538,1.4017245518089316,0.7306593567262538,0.9017245518089316,408,407
expt_gap,cluster,C2,8,rf_ensemble_std,0.5,1.3232797042664537,1.2597851849374808,1.3800566991308383,0.7597851849374808,0.8800566991308383,594,593
expt_gap,cluster,C2,9,quantile_width,0.5,1.8120910623946036,1.7272199141499311,1.8871450074916822,1.2272199141499311,1.3871450074916822,593,592
expt_gap,cluster,C2,9,rf_distance_hybrid,0.5,1.3605286189697234,1.2717961514599097,1.4292384797000957,0.7717961514599097,0.9292384797000957,476,475
expt_gap,cluster,C2,9,rf_ensemble_std,0.5,1.3304776799972613,1.2665979645145802,1.4003543111629868,0.7665979645145802,0.9003543111629868,596,595
expt_gap,cluster,C3,0,rf_distance_hybrid,0.5,0.44413176390061554,0.279040284822717,0.6474422211383244,-0.22095971517728302,0.1474422211383244,7,7
expt_gap,cluster,C3,0,rf_ensemble_std,0.5,0.5982513191314893,0.5673622076592502,0.6307692105426705,0.06736220765925016,0.13076921054267054,711,711
expt_gap,cluster,C3,1,quantile_width,0.5,0.3483450779704574,0.3237299744155686,0.3762652486892324,-0.1762700255844314,-0.12373475131076761,811,811
expt_gap,cluster,C3,1,rf_distance_hybrid,0.5,0.3399793555145354,0.17955078521129483,0.5122367122953315,-0.32044921478870514,0.01223671229533152,17,17
expt_gap,cluster,C3,1,rf_ensemble_std,0.5,0.511346035200051,0.4677407302493852,0.5625816953471057,-0.03225926975061483,0.06258169534710567,531,531
expt_gap,cluster,C3,2,quantile_width,0.5,0.3283718533213277,0.3015815750614418,0.3553240845030049,-0.1984184249385582,-0.1446759154969951,907,907
expt_gap,cluster,C3,2,rf_distance_hybrid,0.5,0.5422571046694047,0.3325319671293213,0.8048067584993095,-0.16746803287067868,0.3048067584993095,18,18
expt_gap,cluster,C3,2,rf_ensemble_std,0.5,0.8186079087165823,0.7788869261880281,0.8541923617434214,0.27888692618802813,0.3541923617434214,1004,1004
expt_gap,cluster,C3,3,quantile_width,0.5,0.28759035092849766,0.257823208257443,0.3214284919108498,-0.24217679174255702,-0.17857150808915018,710,710
expt_gap,cluster,C3,3,rf_distance_hybrid,0.5,0.2826435964727453,0.1774881033564986,0.45318259831673957,-0.32251189664350144,-0.04681740168326043,83,83
expt_gap,cluster,C3,3,rf_ensemble_std,0.5,0.6101863865133828,0.5840117802670545,0.6416199403964208,0.08401178026705447,0.14161994039642078,761,761
expt_gap,cluster,C3,4,quantile_width,0.5,0.3616903833899283,0.3335276327952724,0.3889616638551199,-0.16647236720472758,-0.11103833614488012,1060,1060
expt_gap,cluster,C3,4,rf_distance_hybrid,0.5,0.2748652299970093,0.20285364065769385,0.34224548805521554,-0.29714635934230615,-0.15775451194478446,81,81
expt_gap,cluster,C3,4,rf_ensemble_std,0.5,0.8529014715808537,0.8197684846894862,0.8865053489512376,0.31976848468948615,0.38650534895123756,1084,1084
expt_gap,cluster,C3,5,rf_distance_hybrid,0.5,0.2996924472810816,0.18191753897461457,0.4397907718047012,-0.3180824610253854,-0.06020922819529878,20,20
expt_gap,cluster,C3,5,rf_ensemble_std,0.5,0.8413326468211433,0.8097419638477135,0.872950060000404,0.30974196384771346,0.372950060000404,1148,1148
expt_gap,cluster,C3,6,quantile_width,0.5,0.5342230566839111,0.49738512573675464,0.5728615467896233,-0.002614874263245359,0.07286154678962331,1160,1160
expt_gap,cluster,C3,6,rf_distance_hybrid,0.5,0.3621947503134121,0.2880511950327552,0.4217512747608805,-0.21194880496724477,-0.07824872523911952,136,136
expt_gap,cluster,C3,6,rf_ensemble_std,0.5,0.8377742738977628,0.8097155245270716,0.8672515213229777,0.30971552452707163,0.36725152132297767,1247,1247
expt_gap,cluster,C3,7,quantile_width,0.5,0.4543924613852823,0.39603835403471693,0.5249314347867093,-0.10396164596528307,0.02493143478670934,204,204
expt_gap,cluster,C3,7,rf_distance_hybrid,0.5,0.6403633544114954,0.5256423709503459,0.8145186572462795,0.02564237095034594,0.3145186572462795,117,117
expt_gap,cluster,C3,7,rf_ensemble_std,0.5,0.8636366272771528,0.8175137080568305,0.9079893334610143,0.31751370805683055,0.4079893334610143,1041,1041
expt_gap,cluster,C3,8,quantile_width,0.5,0.3067628221273841,0.2782515310227085,0.33911860617026834,-0.2217484689772915,-0.16088139382973166,450,450
expt_gap,cluster,C3,8,rf_distance_hybrid,0.5,0.3264284084014699,0.27274361632609845,0.38736038792390526,-0.22725638367390155,-0.11263961207609474,125,125
expt_gap,cluster,C3,8,rf_ensemble_std,0.5,0.8201183374211197,0.7967280596515782,0.84898481440932,0.2967280596515782,0.34898481440932005,1411,1411
expt_gap,cluster,C3,9,quantile_width,0.5,0.23348210984151907,0.20625679573640837,0.2680136644491367,-0.29374320426359163,-0.2319863355508633,480,480
expt_gap,cluster,C3,9,rf_distance_hybrid,0.5,0.43744419700180903,0.31633864934232436,0.5693673162395159,-0.18366135065767564,0.06936731623951586,26,26
expt_gap,cluster,C3,9,rf_ensemble_std,0.5,0.7381304007673551,0.7045321601324751,0.7814502580819452,0.2045321601324751,0.28145025808194524,900,900
expt_gap,element,Cu,0,quantile_width,0.5,0.578201754385965,0.47582743362831864,0.666108175863668,-0.02417256637168136,0.166108175863668,228,226
expt_gap,element,Cu,0,rf_distance_hybrid,0.5,0.7435490528242752,0.6465086659307067,0.8272779143975358,0.14650866593070666,0.32727791439753584,387,385
expt_gap,element,Cu,0,rf_ensemble_std,0.5,0.7054694775736274,0.6170900435498266,0.7981400101742852,0.11709004354982655,0.29814001017428515,381,379
expt_gap,element,Cu,1,descriptor_distance,0.5,0.7005984273743685,0.5239368851552191,0.888790242591084,0.02393688515521908,0.38879024259108397,66,66
expt_gap,element,Cu,1,quantile_width,0.5,0.5976470588235294,0.5058424657534246,0.6855355060943297,0.005842465753424619,0.18553550609432967,221,219
expt_gap,element,Cu,1,rf_distance_hybrid,0.5,0.7045733997671775,0.6133171792282157,0.7754849284969728,0.11331717922821571,0.2754849284969728,383,381
expt_gap,element,Cu,1,rf_ensemble_std,0.5,0.6909108026079421,0.6106837799977062,0.7602713224611573,0.11068377999770618,0.26027132246115725,382,380
expt_gap,element,Cu,2,descriptor_distance,0.5,0.7025072682833758,0.4976776546484435,0.9588730533189161,-0.0023223453515565096,0.45887305331891615,52,52
expt_gap,element,Cu,2,quantile_width,0.5,0.5368103448275863,0.4407421654432524,0.6133030303030305,-0.0592578345567476,0.11330303030303046,232,230
expt_gap,element,Cu,2,rf_distance_hybrid,0.5,0.6809621534652366,0.5984953852282953,0.7544374917605031,0.09849538522829526,0.2544374917605031,382,380
expt_gap,element,Cu,2,rf_ensemble_std,0.5,0.6382528854700369,0.5670252758865137,0.7181623712337764,0.06702527588651375,0.21816237123377635,376,374
expt_gap,element,Cu,3,descriptor_distance,0.5,0.6659300609592507,0.49419799147832294,0.8874458125848159,-0.00580200852167706,0.3874458125848159,76,76
expt_gap,element,Cu,3,quantile_width,0.5,0.5516888888888889,0.4577494744955158,0.6543377642536835,-0.042250525504484215,0.1543377642536835,225,223
expt_gap,element,Cu,3,rf_distance_hybrid,0.5,0.7128646358784411,0.6343026169448658,0.7947285824061068,0.13430261694486578,0.2947285824061068,385,383
expt_gap,element,Cu,3,rf_ensemble_std,0.5,0.661684124530093,0.5854155944122713,0.7372392503736276,0.08541559441227131,0.23723925037362759,375,373
expt_gap,element,Cu,4,descriptor_distance,0.5,0.6349065278045368,0.47458256084518163,0.8327693626650385,-0.025417439154818366,0.33276936266503854,56,56
expt_gap,element,Cu,4,quantile_width,0.5,0.6087665198237885,0.5015756545409077,0.7117658360503026,0.0015756545409076894,0.21176583605030264,227,225
expt_gap,element,Cu,4,rf_distance_hybrid,0.5,0.6869982559744656,0.6046249676211682,0.7666475185231254,0.10462496762116824,0.2666475185231254,386,384
expt_gap,element,Cu,4,rf_ensemble_std,0.5,0.662580983372766,0.5793623695601621,0.7381725890146303,0.07936236956016207,0.23817258901463034,379,377
expt_gap,element,Cu,5,quantile_width,0.5,0.6142801556420233,0.5143563771802326,0.7172560326365638,0.014356377180232638,0.2172560326365638,257,255
expt_gap,element,Cu,5,rf_distance_hybrid,0.5,0.7004357017354456,0.6234259580486343,0.7797094569242474,0.12342595804863432,0.2797094569242474,385,383
expt_gap,element,Cu,5,rf_ensemble_std,0.5,0.6850158240488131,0.6127233266234914,0.7703449818104938,0.11272332662349138,0.2703449818104938,379,377
expt_gap,element,Cu,6,quantile_width,0.5,0.5228310502283106,0.4440845520177712,0.6257378684101287,-0.055915447982228805,0.12573786841012868,219,217
expt_gap,element,Cu,6,rf_distance_hybrid,0.5,0.7060755435101654,0.6147357296027958,0.8059022830635969,0.11473572960279577,0.3059022830635969,389,387
expt_gap,element,Cu,6,rf_ensemble_std,0.5,0.6592656545726029,0.5829985311396683,0.7438401484702344,0.08299853113966826,0.24384014847023439,382,380
expt_gap,element,Cu,7,descriptor_distance,0.5,0.7282466372467457,0.5160756991214247,0.9252991426080323,0.016075699121424702,0.42529914260803225,59,59
expt_gap,element,Cu,7,quantile_width,0.5,0.4889252336448598,0.3953831775700935,0.5892076971172833,-0.1046168224299065,0.08920769711728327,214,212
expt_gap,element,Cu,7,rf_distance_hybrid,0.5,0.6843174828833707,0.5969994350167511,0.7666846137905238,0.09699943501675112,0.2666846137905238,376,374
expt_gap,element,Cu,7,rf_ensemble_std,0.5,0.6534858873253591,0.5749294279268564,0.7235132879144918,0.07492942792685642,0.22351328791449177,366,364
expt_gap,element,Cu,8,quantile_width,0.5,0.5862800000000001,0.4853624657994528,0.6715763210321603,-0.014637534200547198,0.17157632103216025,250,248
expt_gap,element,Cu,8,rf_distance_hybrid,0.5,0.7429186194191226,0.653397624911682,0.8501410413279074,0.15339762491168196,0.35014104132790735,386,384
expt_gap,element,Cu,8,rf_ensemble_std,0.5,0.7069676413141459,0.6162935759620554,0.7901773537321882,0.11629357596205536,0.2901773537321882,376,374
expt_gap,element,Cu,9,descriptor_distance,0.5,0.7150162994030277,0.6428513244779157,0.7997100540462981,0.1428513244779157,0.29971005404629814,390,388
expt_gap,element,Cu,9,quantile_width,0.5,0.3917676767676767,0.30585525303799416,0.4723940418781726,-0.19414474696200584,-0.027605958121827423,198,196
expt_gap,element,Cu,9,rf_distance_hybrid,0.5,0.7150162994030277,0.6227579322256198,0.7994811076641055,0.12275793222561981,0.2994811076641055,390,388
expt_gap,element,Cu,9,rf_ensemble_std,0.5,0.6782284004629726,0.6042927229563234,0.7490647152454885,0.10429272295632341,0.24906471524548845,379,377
expt_gap,element,Ga,0,quantile_width,0.5,1.166609589041096,1.0683433219178082,1.2679118150684932,0.5683433219178082,0.7679118150684932,292,292
expt_gap,element,Ga,0,rf_distance_hybrid,0.5,0.6465029166155042,0.5860824020201497,0.7147276156743093,0.08608240202014972,0.2147276156743093,370,370
expt_gap,element,Ga,0,rf_ensemble_std,0.5,0.637408732626891,0.5677500914888898,0.7121837387312622,0.06775009148888977,0.21218373873126217,368,368
expt_gap,element,Ga,1,quantile_width,0.5,1.288307210031348,1.2007468652037618,1.4022021943573668,0.7007468652037618,0.9022021943573668,319,319
expt_gap,element,Ga,1,rf_distance_hybrid,0.5,0.6093555190236768,0.5421601180131005,0.6853257180774349,0.04216011801310049,0.18532571807743492,363,363
expt_gap,element,Ga,1,rf_ensemble_std,0.5,0.606410891839975,0.5426878015149407,0.6714487427227274,0.04268780151494067,0.17144874272272737,370,370
expt_gap,element,Ga,2,quantile_width,0.5,1.253322884012539,1.1609741379310345,1.372639498432602,0.6609741379310345,0.872639498432602,319,319
expt_gap,element,Ga,2,rf_distance_hybrid,0.5,0.6051020044281955,0.5380443744965183,0.6820727691286639,0.03804437449651832,0.18207276912866388,368,368
expt_gap,element,Ga,2,rf_ensemble_std,0.5,0.5854810134250376,0.525338826929804,0.6370039581319823,0.025338826929804048,0.1370039581319823,365,365
expt_gap,element,Ga,3,descriptor_distance,0.5,0.5165604243959823,0.37244945116199746,0.6991000030561293,-0.12755054883800254,0.1991000030561293,56,56
expt_gap,element,Ga,3,quantile_width,0.5,1.1975657894736842,1.106986019736842,1.3050328947368421,0.606986019736842,0.8050328947368421,304,304
expt_gap,element,Ga,3,rf_distance_hybrid,0.5,0.6334315188997833,0.5635362362274429,0.7156966153604495,0.06353623622744287,0.21569661536044948,353,353
expt_gap,element,Ga,3,rf_ensemble_std,0.5,0.6145939102415231,0.5493724087324657,0.6743847657356707,0.049372408732465733,0.17438476573567074,353,353
expt_gap,element,Ga,4,quantile_width,0.5,1.3169604863221884,1.2043237082066869,1.430751519756839,0.7043237082066869,0.930751519756839,329,329
expt_gap,element,Ga,4,rf_distance_hybrid,0.5,0.6337244337600119,0.5651004646569856,0.7128057532828593,0.0651004646569856,0.21280575328285933,368,368
expt_gap,element,Ga,4,rf_ensemble_std,0.5,0.6241053920681163,0.5630555136642732,0.6947956717249095,0.0630555136642732,0.19479567172490952,369,369
expt_gap,element,Ga,5,quantile_width,0.5,1.2627129337539431,1.1630741324921137,1.3698335962145112,0.6630741324921137,0.8698335962145112,317,317
expt_gap,element,Ga,5,rf_distance_hybrid,0.5,0.6135437001059152,0.5440772118898032,0.6837760643246358,0.04407721188980318,0.18377606432463578,357,357
expt_gap,element,Ga,5,rf_ensemble_std,0.5,0.6144542838228609,0.5489738844096548,0.6838434140224859,0.04897388440965478,0.18384341402248594,365,365
expt_gap,element,Ga,6,quantile_width,0.5,1.0286973180076628,0.9142624521072797,1.1215737547892723,0.41426245210727974,0.6215737547892723,261,261
expt_gap,element,Ga,6,rf_distance_hybrid,0.5,0.6489854359230117,0.5765056014781362,0.7380519977821143,0.07650560147813623,0.23805199778211428,362,362
expt_gap,element,Ga,6,rf_ensemble_std,0.5,0.615442170615575,0.5487474985222174,0.6850574065525521,0.04874749852221738,0.1850574065525521,362,362
expt_gap,element,Ga,7,quantile_width,0.5,1.2970987654320987,1.1902345679012345,1.3909236111111112,0.6902345679012345,0.8909236111111112,324,324
expt_gap,element,Ga,7,rf_distance_hybrid,0.5,0.6165641834863261,0.5403302544972505,0.6849327491773922,0.04033025449725047,0.18493274917739222,369,369
expt_gap,element,Ga,7,rf_ensemble_std,0.5,0.6089465654199204,0.5567376178740691,0.6721341101942669,0.05673761787406906,0.17213411019426694,368,368
expt_gap,element,Ga,8,quantile_width,0.5,1.1919397993311038,1.0631521739130436,1.292030100334448,0.5631521739130436,0.7920301003344481,299,299
expt_gap,element,Ga,8,rf_distance_hybrid,0.5,0.6027584378525107,0.5427256542993417,0.6748761809932806,0.04272565429934172,0.17487618099328062,369,369
expt_gap,element,Ga,8,rf_ensemble_std,0.5,0.5974364237079681,0.5218933937403973,0.6709408060976882,0.021893393740397338,0.17094080609768825,369,369
expt_gap,element,Ga,9,quantile_width,0.5,1.1807849829351538,1.0613395904436862,1.3005392491467578,0.5613395904436862,0.8005392491467578,293,293
expt_gap,element,Ga,9,rf_distance_hybrid,0.5,0.6312329987589309,0.5608795603229362,0.6979679465881998,0.06087956032293618,0.19796794658819983,351,351
expt_gap,element,Ga,9,rf_ensemble_std,0.5,0.629592569887472,0.5719128903285926,0.6918753547263378,0.0719128903285926,0.19187535472633777,366,366
expt_gap,element,O,0,descriptor_distance,0.5,1.493458523777982,1.3982416579343955,1.617699155012184,0.8982416579343955,1.117699155012184,1090,1090
expt_gap,element,O,0,quantile_width,0.5,1.54351606805293,1.4322743383742909,1.6579969281663514,0.9322743383742909,1.1579969281663514,1058,1058
expt_gap,element,O,0,rf_distance_hybrid,0.5,1.493458523777982,1.3963358618823243,1.5940895539333721,0.8963358618823243,1.0940895539333721,1090,1090
expt_gap,element,O,0,rf_ensemble_std,0.5,1.493458523777982,1.4006042594759536,1.5909202385982222,0.9006042594759536,1.0909202385982222,1090,1090
expt_gap,element,O,1,descriptor_distance,0.5,1.4817489979080554,1.3867355409079785,1.5802814735302835,0.8867355409079785,1.0802814735302835,1090,1090
expt_gap,element,O,1,quantile_width,0.5,1.5304952380952384,1.430375476190476,1.6495945238095238,0.9303754761904759,1.1495945238095238,1050,1050
expt_gap,element,O,1,rf_distance_hybrid,0.5,1.4817489979080554,1.385378926127098,1.5748186874390442,0.8853789261270979,1.0748186874390442,1090,1090
expt_gap,element,O,1,rf_ensemble_std,0.5,1.4817489979080554,1.3832470912819992,1.5706600615412007,0.8832470912819992,1.0706600615412007,1090,1090
expt_gap,element,O,2,descriptor_distance,0.5,1.4895349514426042,1.394604073105626,1.5895278934407866,0.894604073105626,1.0895278934407866,1090,1090
expt_gap,element,O,2,quantile_width,0.5,1.543210922787194,1.4276530131826743,1.6557208097928435,0.9276530131826743,1.1557208097928435,1062,1062
expt_gap,element,O,2,rf_distance_hybrid,0.5,1.4895349514426042,1.4021124585256504,1.609407917907265,0.9021124585256504,1.109407917907265,1090,1090
expt_gap,element,O,2,rf_ensemble_std,0.5,1.4895349514426042,1.3973117379760527,1.5836496953186718,0.8973117379760527,1.0836496953186718,1090,1090
expt_gap,element,O,3,descriptor_distance,0.5,1.4914264608148566,1.3676099207541648,1.5818515181058257,0.8676099207541648,1.0818515181058257,1090,1090
expt_gap,element,O,3,quantile_width,0.5,1.553821062441752,1.4566957129543339,1.6698075489282387,0.9566957129543339,1.1698075489282387,1073,1073
expt_gap,element,O,3,rf_distance_hybrid,0.5,1.4914264608148566,1.3776022215067956,1.5892879073902022,0.8776022215067956,1.0892879073902022,1090,1090
expt_gap,element,O,3,rf_ensemble_std,0.5,1.4914264608148566,1.3851607527371717,1.5944465326216495,0.8851607527371717,1.0944465326216495,1090,1090
expt_gap,element,O,4,descriptor_distance,0.5,1.4980132417641203,1.4003438307788987,1.608475094687385,0.9003438307788987,1.108475094687385,1090,1090
expt_gap,element,O,4,quantile_width,0.5,1.55338904363974,1.44105617455896,1.658295728876509,0.9410561745589601,1.158295728876509,1077,1077
expt_gap,element,O,4,rf_distance_hybrid,0.5,1.4980132417641203,1.393643856807724,1.5902696182520673,0.8936438568077241,1.0902696182520673,1090,1090
expt_gap,element,O,4,rf_ensemble_std,0.5,1.4980132417641203,1.4064833431593518,1.6045850346580723,0.9064833431593518,1.1045850346580723,1090,1090
expt_gap,element,O,5,descriptor_distance,0.5,1.4658277111328228,1.3780753352644661,1.5666900295378665,0.8780753352644661,1.0666900295378665,1090,1090
expt_gap,element,O,5,quantile_width,0.5,1.5257925072046108,1.4335192122958693,1.6483439000960614,0.9335192122958693,1.1483439000960614,1041,1041
expt_gap,element,O,5,rf_distance_hybrid,0.5,1.4658277111328228,1.3698072574388067,1.5667283338512783,0.8698072574388067,1.0667283338512783,1090,1090
expt_gap,element,O,5,rf_ensemble_std,0.5,1.4658277111328228,1.352762014334029,1.5843185991334627,0.8527620143340291,1.0843185991334627,1090,1090
expt_gap,element,O,6,descriptor_distance,0.5,1.4877635494696078,1.398428531387657,1.5746416325127548,0.898428531387657,1.0746416325127548,1090,1090
expt_gap,element,O,6,quantile_width,0.5,1.5264423076923077,1.4067913461538464,1.6201685096153846,0.9067913461538464,1.1201685096153846,1040,1040
expt_gap,element,O,6,rf_distance_hybrid,0.5,1.4877635494696078,1.3874677731701337,1.5814982166897757,0.8874677731701337,1.0814982166897757,1090,1090
expt_gap,element,O,6,rf_ensemble_std,0.5,1.4877635494696078,1.3920795836715576,1.5922680918933116,0.8920795836715576,1.0922680918933116,1090,1090
expt_gap,element,O,7,descriptor_distance,0.5,1.4873302504196169,1.3982146921885008,1.5767569667027153,0.8982146921885008,1.0767569667027153,1090,1090
expt_gap,element,O,7,quantile_width,0.5,1.5344550669216062,1.4067877629063097,1.6397848948374762,0.9067877629063097,1.1397848948374762,1046,1046
expt_gap,element,O,7,rf_distance_hybrid,0.5,1.4873302504196169,1.395709007990858,1.5964681049001417,0.8957090079908581,1.0964681049001417,1090,1090
expt_gap,element,O,7,rf_ensemble_std,0.5,1.4873302504196169,1.3915234120438866,1.59454958153867,0.8915234120438866,1.09454958153867,1090,1090
expt_gap,element,O,8,descriptor_distance,0.5,1.4872377632741223,1.3801908747596048,1.5814181502471443,0.8801908747596048,1.0814181502471443,1090,1090
expt_gap,element,O,8,quantile_width,0.5,1.5317129186602871,1.4093287081339714,1.6415086124401916,0.9093287081339714,1.1415086124401916,1045,1045
expt_gap,element,O,8,rf_distance_hybrid,0.5,1.4872377632741223,1.3779115380951314,1.5901424747791888,0.8779115380951314,1.0901424747791888,1090,1090
expt_gap,element,O,8,rf_ensemble_std,0.5,1.4872377632741223,1.4001849619129976,1.5970887714848885,0.9001849619129976,1.0970887714848885,1090,1090
expt_gap,element,O,9,descriptor_distance,0.5,1.4875821120071508,1.3950297219371737,1.5870258769992922,0.8950297219371737,1.0870258769992922,1090,1090
