task,shift_type,holdout,repeat,policy,epsilon,n_train,n_calibration,n_ood,policy_constructed,calibration_coverage,calibration_ucb95,ood_coverage,ood_retained_mae,risk_violation,ood_spearman,shift_median_distance,threshold
log_kvrh,element,Li,0,rf_distance_hybrid,0.15,8058,2022,907,True,1.0,0.12144302406208936,1.0,0.1593369877771556,0.009336987777155609,0.36214053500344096,2.726159276031994,0.9812067260138477
log_kvrh,element,Li,1,rf_ensemble_std,0.15,8052,2028,907,True,1.0,0.12278787678248451,1.0,0.15585724148863664,0.005857241488636644,0.1233002625364559,2.6515759066229103,0.35548426797791105
log_kvrh,element,Li,1,quantile_width,0.15,8052,2028,907,True,1.0,0.12197306188340488,1.0,0.1648440030790544,0.014844003079054396,0.01340074757864238,2.6515759066229103,1.3434252467765737
log_kvrh,element,Li,1,descriptor_distance,0.15,8052,2028,907,True,1.0,0.12245929257536016,1.0,0.15585724148863664,0.005857241488636644,0.3252476167516356,2.6515759066229103,33.20840212897028
log_kvrh,element,Li,1,rf_distance_hybrid,0.15,8052,2028,907,True,1.0,0.12302567838030552,1.0,0.15585724148863664,0.005857241488636644,0.2814009108548023,2.6515759066229103,0.9869329388560157
log_kvrh,element,Li,2,rf_ensemble_std,0.15,8033,2047,907,True,1.0,0.12879311572264174,1.0,0.15055157552450596,0.000551575524505965,0.06820507347690076,2.670566706368249,0.2853684047280717
log_kvrh,element,Li,2,quantile_width,0.15,8033,2047,907,True,1.0,0.13025891252652416,1.0,0.16737719913910673,0.017377199139106736,0.07665251322605067,2.670566706368249,1.3286298981968523
log_kvrh,element,Li,2,descriptor_distance,0.15,8033,2047,907,True,1.0,0.1275536566803077,1.0,0.15055157552450596,0.000551575524505965,0.2694248708966449,2.670566706368249,22.054636237464454
log_kvrh,element,Li,2,rf_distance_hybrid,0.15,8033,2047,907,True,1.0,0.12890964758404563,1.0,0.15055157552450596,0.000551575524505965,0.21718900897428114,2.670566706368249,0.9914509037616024
log_kvrh,element,Al,0,rf_ensemble_std,0.15,8203,2014,770,True,1.0,0.1222078119026622,1.0,0.09762173481321601,-0.052378265186783984,0.10353705831553044,2.9361220174897857,0.2689384799671631
log_kvrh,element,Al,0,quantile_width,0.15,8203,2014,770,True,1.0,0.1230099828448507,1.0,0.09144297113395831,-0.05855702886604168,0.3285840057233878,2.9361220174897857,1.2282248408750363
log_kvrh,element,Al,0,descriptor_distance,0.15,8203,2014,770,True,1.0,0.1217769920492386,1.0,0.09762173481321601,-0.052378265186783984,-0.03608650686089213,2.9361220174897857,34.584252815567886
log_kvrh,element,Al,0,rf_distance_hybrid,0.15,8203,2014,770,True,1.0,0.12276474362096455,1.0,0.09762173481321601,-0.052378265186783984,0.07341063556507361,2.9361220174897857,0.990317775571003
log_kvrh,element,Al,1,rf_ensemble_std,0.15,8200,2017,770,True,1.0,0.13434659376079483,1.0,0.10239097689296212,-0.04760902310703788,0.2504820674686578,2.8952262648821145,0.2573244216937135
log_kvrh,element,Al,1,quantile_width,0.15,8200,2017,770,True,1.0,0.1291749280223429,1.0,0.09200532661553609,-0.0579946733844639,0.31186446771196624,2.8952262648821145,1.3704509496565163
log_kvrh,element,Al,1,descriptor_distance,0.15,8200,2017,770,True,1.0,0.13273010750480677,1.0,0.10239097689296212,-0.04760902310703788,-0.00261504275546309,2.8952262648821145,13.033132157978194
log_kvrh,element,Al,1,rf_distance_hybrid,0.15,8200,2017,770,True,1.0,0.1332455314821485,1.0,0.10239097689296212,-0.04760902310703788,0.21127066531624414,2.8952262648821145,0.9771938522558254
log_kvrh,element,Al,2,rf_ensemble_std,0.15,8181,2036,770,True,1.0,0.1272903687014373,1.0,0.10384447414152904,-0.04615552585847095,0.164321116598407,2.9271763572105285,0.2784879115423882
log_kvrh,element,Al,2,quantile_width,0.15,8181,2036,770,True,1.0,0.12680698961206788,1.0,0.09422295714217441,-0.05577704285782559,0.3145247449491432,2.9271763572105285,1.2843148127109916
log_kvrh,element,Al,2,descriptor_distance,0.15,8181,2036,770,True,1.0,0.12709344216499188,1.0,0.10384447414152904,-0.04615552585847095,0.009058218511115998,2.9271763572105285,28.171316164144265
log_kvrh,element,Al,2,rf_distance_hybrid,0.15,8181,2036,770,True,1.0,0.12855648982504198,1.0,0.10384447414152904,-0.04615552585847095,0.15026216681659926,2.9271763572105285,0.9825638506876228
log_kvrh,element,Si,0,rf_ensemble_std,0.15,8140,2080,767,True,1.0,0.1278131289660723,1.0,0.1121590484887935,-0.03784095151120649,0.00456254476324772,3.115008505830469,0.2733615577556253
log_kvrh,element,Si,0,quantile_width,0.15,8140,2080,767,True,1.0,0.12978375648083712,1.0,0.10439961109557035,-0.04560038890442965,0.2030844757585178,3.115008505830469,1.284118358299237
log_kvrh,element,Si,0,descriptor_distance,0.15,8140,2080,767,True,1.0,0.12862714052534457,1.0,0.1121590484887935,-0.03784095151120649,0.021391112379918076,3.115008505830469,32.00471252298647
log_kvrh,element,Si,0,rf_distance_hybrid,0.15,8140,2080,767,True,1.0,0.1293195308309831,1.0,0.1121590484887935,-0.03784095151120649,0.022490234078488994,3.115008505830469,0.9622596153846154
log_kvrh,element,Si,1,rf_ensemble_std,0.15,8158,2062,767,True,1.0,0.1330581766691047,1.0,0.11352787427624296,-0.036472125723757035,0.1553683472992765,3.098785540434559,0.38825961708190637
log_kvrh,element,Si,1,quantile_width,0.15,8158,2062,767,True,1.0,0.13246981891461707,1.0,0.10131236295168218,-0.048687637048317814,0.28628221816437016,3.098785540434559,1.346566667333483
log_kvrh,element,Si,1,descriptor_distance,0.15,8158,2062,767,True,1.0,0.13248553938110624,1.0,0.11352787427624296,-0.036472125723757035,0.066734913469098,3.098785540434559,41.61572266731353
log_kvrh,element,Si,1,rf_distance_hybrid,0.15,8158,2062,767,True,1.0,0.13289677659344407,1.0,0.11352787427624296,-0.036472125723757035,0.17323746247930236,3.098785540434559,0.982541222114452
log_kvrh,element,Si,2,rf_ensemble_std,0.15,8154,2066,767,True,1.0,0.1285412081903458,1.0,0.11697901423189423,-0.03302098576810576,0.18473731777944172,3.113563107390224,0.34321918547831404
log_kvrh,element,Si,2,quantile_width,0.15,8154,2066,767,True,1.0,0.1279118869930804,1.0,0.10629159426085803,-0.04370840573914196,0.28467993585585394,3.113563107390224,1.3323203592691677
log_kvrh,element,Si,2,descriptor_distance,0.15,8154,2066,767,True,1.0,0.12825989602900462,1.0,0.11697901423189423,-0.03302098576810576,0.08653100873129846,3.113563107390224,28.623143114393557
log_kvrh,element,Si,2,rf_distance_hybrid,0.15,8154,2066,767,True,1.0,0.12725728373630094,0.9986962190352021,0.1169452967982266,-0.033054703201773394,0.19690550139692353,3.113563107390224,0.9712003872216843
log_kvrh,element,Mg,0,rf_ensemble_std,0.15,8221,2035,731,True,1.0,0.12360034443776362,1.0,0.1422503965085995,-0.007749603491400497,0.32097251225961104,2.9909927332920527,0.30258515975346933
log_kvrh,element,Mg,0,quantile_width,0.15,8221,2035,731,True,1.0,0.12558717087388696,1.0,0.13715887927826267,-0.01284112072173732,-0.0919498734040571,2.9909927332920527,1.3130482258560188
log_kvrh,element,Mg,0,descriptor_distance,0.15,8221,2035,731,True,1.0,0.12391544182147748,1.0,0.1422503965085995,-0.007749603491400497,0.3866471844293806,2.9909927332920527,32.60150251316164
log_kvrh,element,Mg,0,rf_distance_hybrid,0.15,8221,2035,731,True,1.0,0.12305047384762867,1.0,0.1422503965085995,-0.007749603491400497,0.5033876637113796,2.9909927332920527,0.9776412776412776
log_kvrh,element,Mg,1,rf_ensemble_std,0.15,8199,2057,731,True,1.0,0.12275882675708358,1.0,0.14827531352142684,-0.0017246864785731564,0.1584553056178382,3.028465765470659,0.3167426833232606
log_kvrh,element,Mg,1,quantile_width,0.15,8199,2057,731,True,1.0,0.12310944474600258,1.0,0.14559756203681506,-0.00440243796318493,-0.07419964819777851,3.028465765470659,1.278799972607095
log_kvrh,element,Mg,1,descriptor_distance,0.15,8199,2057,731,True,1.0,0.1224522434368825,1.0,0.14827531352142684,-0.0017246864785731564,0.4213356436962342,3.028465765470659,25.14655303377727
log_kvrh,element,Mg,1,rf_distance_hybrid,0.15,8199,2057,731,True,1.0,0.1240725107145549,1.0,0.14827531352142684,-0.0017246864785731564,0.4066996838780615,3.028465765470659,0.9769081186193486
log_kvrh,element,Mg,2,rf_ensemble_std,0.15,8194,2062,731,True,1.0,0.12502227747546127,1.0,0.15138801028911852,0.0013880102891185297,0.3630050261459932,2.9868301265040307,0.3604164787463349
log_kvrh,element,Mg,2,quantile_width,0.15,8194,2062,731,True,1.0,0.12134909164176036,1.0,0.13769917126673273,-0.012300828733267266,-0.11013862766089715,2.9868301265040307,1.5098944027827716
log_kvrh,element,Mg,2,descriptor_distance,0.15,8194,2062,731,True,1.0,0.12482123573617537,1.0,0.15138801028911852,0.0013880102891185297,0.43349859870343016,2.9868301265040307,10.781208623451812
log_kvrh,element,Mg,2,rf_distance_hybrid,0.15,8194,2062,731,True,1.0,0.12403903434112747,1.0,0.15138801028911852,0.0013880102891185297,0.5354057754164333,2.9868301265040307,0.9801163918525704
log_kvrh,element,Cu,0,rf_ensemble_std,0.15,8251,2018,718,True,1.0,0.12029380376558672,1.0,0.1276826910767997,-0.022317308923200302,0.24893059046628305,2.8763803349668002,0.32605962341778855
log_kvrh,element,Cu,0,quantile_width,0.15,8251,2018,718,True,1.0,0.12196514434011167,1.0,0.12343928225767543,-0.02656071774232456,0.2881921064527566,2.8763803349668002,1.340374948675607
log_kvrh,element,Cu,0,descriptor_distance,0.15,8251,2018,718,True,1.0,0.11968039891719946,1.0,0.1276826910767997,-0.022317308923200302,0.1188794572560775,2.8763803349668002,34.4866701697167
log_kvrh,element,Cu,0,rf_distance_hybrid,0.15,8251,2018,718,True,1.0,0.11903343451446174,1.0,0.1276826910767997,-0.022317308923200302,0.26457452414107313,2.8763803349668002,0.9848860257680871
log_kvrh,element,Cu,1,rf_ensemble_std,0.15,8200,2069,718,True,1.0,0.1233155051791635,0.9986072423398329,0.12664634139327363,-0.023353658606726363,0.35576688540441875,2.843456490359829,0.2820886355970899
log_kvrh,element,Cu,1,quantile_width,0.15,8200,2069,718,True,1.0,0.12437407491127513,1.0,0.11814457094231334,-0.03185542905768665,0.26695417677760513,2.843456490359829,1.296819833296607
log_kvrh,element,Cu,1,descriptor_distance,0.15,8200,2069,718,True,1.0,0.12451581087451695,1.0,0.12700180192538196,-0.02299819807461803,0.1334613297783918,2.843456490359829,31.143675944384597
log_kvrh,element,Cu,1,rf_distance_hybrid,0.15,8200,2069,718,True,1.0,0.12306296414453873,1.0,0.12700180192538196,-0.02299819807461803,0.35743266783824557,2.843456490359829,0.9758337361043983
log_kvrh,element,Cu,2,rf_ensemble_std,0.15,8242,2027,718,True,1.0,0.12106983294699875,1.0,0.12232298869236766,-0.027677011307632338,0.3162782267793246,2.843066012453456,0.3444149565367907
log_kvrh,element,Cu,2,quantile_width,0.15,8242,2027,718,True,1.0,0.12421193243217707,1.0,0.12139762796082902,-0.028602372039170973,0.3071361633361837,2.843066012453456,1.3057621667426873
log_kvrh,element,Cu,2,descriptor_distance,0.15,8242,2027,718,True,1.0,0.12084458027469613,1.0,0.12232298869236766,-0.027677011307632338,0.08723340259099262,2.843066012453456,23.136328828256325
log_kvrh,element,Cu,2,rf_distance_hybrid,0.15,8242,2027,718,True,1.0,0.12090825662088749,1.0,0.12232298869236766,-0.027677011307632338,0.2798428536298342,2.843066012453456,0.9738529847064628
log_kvrh,cluster,C1,0,rf_ensemble_std,0.15,8554,2109,324,True,1.0,0.12274516534652805,1.0,0.13704233905536944,-0.01295766094463055,0.33466836356190305,14.269270290374587,0.5059777822705318
log_kvrh,cluster,C1,0,quantile_width,0.15,8554,2109,324,True,1.0,0.11881673741980563,1.0,0.14378611069934868,-0.00621388930065131,0.3994987209577757,14.269270290374587,1.37610515580975
log_kvrh,cluster,C1,0,descriptor_distance,0.15,8554,2109,324,True,1.0,0.12321309512690988,0.6172839506172839,0.10862948648120342,-0.04137051351879657,0.267658277076101,14.269270290374587,21.715765026795356
log_kvrh,cluster,C1,0,rf_distance_hybrid,0.15,8554,2109,324,True,1.0,0.12286657809905155,0.9506172839506173,0.12822141005106233,-0.021778589948937666,0.31916566315292716,14.269270290374587,0.9838786154575628
log_kvrh,cluster,C1,1,rf_ensemble_std,0.15,8509,2154,324,True,1.0,0.1352750237398573,1.0,0.14256601953928036,-0.007433980460719636,0.44152610258360525,14.273573920736414,0.3671900007167209
log_kvrh,cluster,C1,1,quantile_width,0.15,8509,2154,324,True,1.0,0.13434447635827224,1.0,0.14246385955740093,-0.007536140442599065,0.41128163756054187,14.273573920736414,1.2897116172166585
log_kvrh,cluster,C1,1,descriptor_distance,0.15,8509,2154,324,True,1.0,0.13461809396687774,0.6234567901234568,0.11647710657072884,-0.03352289342927116,0.27242355819061564,14.273573920736414,23.20675120882766
log_kvrh,cluster,C1,1,rf_distance_hybrid,0.15,8509,2154,324,True,1.0,0.1353609005881225,0.9938271604938271,0.1419936820908854,-0.008006317909114602,0.4500302571511524,14.273573920736414,0.9928040854224698
log_kvrh,cluster,C1,2,rf_ensemble_std,0.15,8542,2121,324,True,1.0,0.12256211377925662,1.0,0.1461061587733102,-0.003893841226689787,0.4474236925682561,14.53351884848929,0.30661982486136635
log_kvrh,cluster,C1,2,quantile_width,0.15,8542,2121,324,True,1.0,0.12240977368718561,1.0,0.15066781239719448,0.0006678123971944894,0.36786682054677466,14.53351884848929,1.335165749717021
log_kvrh,cluster,C1,2,descriptor_distance,0.15,8542,2121,324,True,1.0,0.12175371653312311,0.7932098765432098,0.1325183021263882,-0.017481697873611785,0.2568135621306963,14.53351884848929,39.82129532486576
log_kvrh,cluster,C1,2,rf_distance_hybrid,0.15,8542,2121,324,True,1.0,0.12197196135173907,0.9259259259259259,0.12513600449079074,-0.024863995509209258,0.44192515714432734,14.53351884848929,0.9693540782649693
log_kvrh,cluster,C2,0,rf_ensemble_std,0.15,921,222,9844,True,0.7972972972972973,0.1476548951467934,0.7524380333197888,0.26176905696293623,0.11176905696293624,0.25066900577839424,8.761527727112476,0.10390982376240156
log_kvrh,cluster,C2,0,quantile_width,0.15,921,222,9844,True,0.6171171171171171,0.14446113008546843,0.5912230800487607,0.25761837157486844,0.10761837157486845,0.09134761214578253,8.761527727112476,0.5714700645436139
log_kvrh,cluster,C2,0,descriptor_distance,0.15,921,222,9844,False,0.0,,0.0,,,0.053164186288056206,8.761527727112476,
log_kvrh,cluster,C2,0,rf_distance_hybrid,0.15,921,222,9844,True,0.6396396396396397,0.14404562594912143,0.13023161316537993,0.2225629062626636,0.0725629062626636,0.22048069866991418,8.761527727112476,0.5698198198198199
log_kvrh,cluster,C2,1,rf_ensemble_std,0.15,911,232,9844,True,0.2025862068965517,0.11125106690755403,0.09447379114181227,0.20100519171661402,0.05100519171661402,0.2904916046743314,8.83187659298714,0.03491482499099382
log_kvrh,cluster,C2,1,quantile_width,0.15,911,232,9844,True,0.25862068965517243,0.14855280368516494,0.03159284843559529,0.24706309542938248,0.09706309542938249,0.029695630407994396,8.83187659298714,0.3252796016086337
log_kvrh,cluster,C2,1,descriptor_distance,0.15,911,232,9844,False,0.0,,0.0,,,0.08506098584455747,8.83187659298714,
log_kvrh,cluster,C2,1,rf_distance_hybrid,0.15,911,232,9844,False,0.0,,0.0,,,0.26896223718683726,8.83187659298714,
log_kvrh,cluster,C2,2,rf_ensemble_std,0.15,919,224,9844,True,0.4375,0.14484169948637743,0.4355952864689151,0.2850547971080343,0.13505479710803428,0.010941339984696985,8.775959215528758,0.04836976124201824
log_kvrh,cluster,C2,2,quantile_width,0.15,919,224,9844,False,0.0,,0.0,,,0.019816511669433937,8.775959215528758,
log_kvrh,cluster,C2,2,descriptor_distance,0.15,919,224,9844,False,0.0,,0.0,,,0.08045885537789112,8.775959215528758,
log_kvrh,cluster,C2,2,rf_distance_hybrid,0.15,919,224,9844,False,0.0,,0.0,,,0.0407909751189016,8.775959215528758,
log_kvrh,cluster,C3,0,rf_ensemble_std,0.15,8336,2050,601,True,1.0,0.12109885844273648,1.0,0.2760670819810028,0.12606708198100283,0.1934723424680998,15.381641039660533,0.262065022854016
log_kvrh,cluster,C3,0,quantile_width,0.15,8336,2050,601,True,1.0,0.11541504676934711,1.0,0.29722007241508236,0.14722007241508236,0.07986792179215751,15.381641039660533,1.2262563773182777
log_kvrh,cluster,C3,0,descriptor_distance,0.15,8336,2050,601,True,1.0,0.12000725053113448,0.961730449251248,0.2537108460737796,0.10371084607377959,0.2309599412139156,15.381641039660533,22.41476464842364
log_kvrh,cluster,C3,0,rf_distance_hybrid,0.15,8336,2050,601,True,1.0,0.12076360677018035,0.908485856905158,0.2692590181258784,0.11925901812587839,0.2088396163350012,15.381641039660533,0.9897560975609756
log_kvrh,cluster,C3,1,rf_ensemble_std,0.15,8270,2116,601,True,1.0,0.12276284981455574,0.9750415973377704,0.26949493026178795,0.11949493026178795,0.09080815607635877,16.704104439210795,0.34609487677686046
log_kvrh,cluster,C3,1,quantile_width,0.15,8270,2116,601,True,1.0,0.12204254184719156,1.0,0.2921043995247807,0.14210439952478068,0.1229218545959464,16.704104439210795,1.3640069779398443
log_kvrh,cluster,C3,1,descriptor_distance,0.15,8270,2116,601,True,1.0,0.1241615461906994,0.9950083194675541,0.2637479218406056,0.11374792184060559,0.2258026012290347,16.704104439210795,31.508612057938294
log_kvrh,cluster,C3,1,rf_distance_hybrid,0.15,8270,2116,601,True,1.0,0.12403021310065386,0.9184692179700499,0.263847263721736,0.11384726372173601,0.09470840210565228,16.704104439210795,0.9936200378071833
log_kvrh,cluster,C3,2,rf_ensemble_std,0.15,8285,2101,601,True,1.0,0.11753472956170151,1.0,0.2791198914263298,0.12911989142632982,0.16543819473826468,16.253094367459788,0.2953766894290161
log_kvrh,cluster,C3,2,quantile_width,0.15,8285,2101,601,True,1.0,0.11549675692349001,1.0,0.2884759722831449,0.13847597228314493,0.13360949352587986,16.253094367459788,1.2893607978013182
log_kvrh,cluster,C3,2,descriptor_distance,0.15,8285,2101,601,True,1.0,0.11920761468069713,0.9467554076539102,0.251846177081837,0.10184617708183699,0.22838566597498602,16.253094367459788,23.265654447134338
log_kvrh,cluster,C3,2,rf_distance_hybrid,0.15,8285,2101,601,True,1.0,0.11798683370012407,0.9284525790349417,0.2812615673625044,0.1312615673625044,0.1510029967815769,16.253094367459788,0.9900047596382675
